# x,r,theta
257.268691,12.351422,0.000000
257.279714,12.353489,0.000000
257.290734,12.355574,0.000000
257.301751,12.357675,0.000000
257.312765,12.359793,0.000000
257.323776,12.361928,0.000000
257.334783,12.364080,0.000000
257.345788,12.366248,0.000000
257.356788,12.368433,0.000000
257.367785,12.370634,0.000000
257.378779,12.372852,0.000000
257.389769,12.375087,0.000000
257.400756,12.377338,0.000000
257.411739,12.379605,0.000000
257.422720,12.381889,0.000000
257.433697,12.384189,0.000000
257.444670,12.386505,0.000000
257.455641,12.388836,0.000000
257.466608,12.391183,0.000000
257.477572,12.393545,0.000000
257.488533,12.395922,0.000000
257.499490,12.398315,0.000000
257.510445,12.400721,0.000000
257.521396,12.403143,0.000000
257.532343,12.405579,0.000000
257.543287,12.408030,0.000000
257.554228,12.410496,0.000000
257.565164,12.412977,0.000000
257.576097,12.415474,0.000000
257.587026,12.417985,0.000000
257.597952,12.420511,0.000000
257.608875,12.423051,0.000000
257.619795,12.425605,0.000000
257.630712,12.428172,0.000000
257.641627,12.430753,0.000000
257.652539,12.433348,0.000000
257.663448,12.435957,0.000000
257.674353,12.438579,0.000000
257.685254,12.441215,0.000000
257.696151,12.443865,0.000000
257.707045,12.446528,0.000000
257.717936,12.449205,0.000000
257.728824,12.451894,0.000000
257.739708,12.454595,0.000000
257.750590,12.457309,0.000000
257.761468,12.460036,0.000000
257.772344,12.462776,0.000000
257.783215,12.465530,0.000000
257.794084,12.468297,0.000000
257.804949,12.471078,0.000000
257.815810,12.473870,0.000000
257.826669,12.476675,0.000000
257.837525,12.479492,0.000000
257.848379,12.482319,0.000000
257.859230,12.485157,0.000000
257.870077,12.488007,0.000000
257.880922,12.490868,0.000000
257.891764,12.493741,0.000000
257.902602,12.496627,0.000000
257.913437,12.499524,0.000000
257.924269,12.502433,0.000000
257.935097,12.505353,0.000000
257.945922,12.508285,0.000000
257.956744,12.511228,0.000000
257.967562,12.514183,0.000000
257.978378,12.517148,0.000000
257.989191,12.520124,0.000000
258.000000,12.523110,0.000000
