# x,rtheta,r
233.430000,-0.281600,10.768000
233.429265,-0.283419,10.768000
233.429235,-0.285330,10.768000
233.429747,-0.287163,10.768000
233.430678,-0.288778,10.768000
233.431969,-0.290067,10.768000
233.433565,-0.290934,10.768000
233.435409,-0.291322,10.768000
233.437448,-0.291194,10.768000
233.439544,-0.290546,10.768000
233.441345,-0.289460,10.768000
233.442498,-0.288069,10.768000
233.443517,-0.286643,10.768000
233.444592,-0.285218,10.768000
233.445716,-0.283794,10.768000
233.446880,-0.282372,10.768000
233.448077,-0.280951,10.768000
233.449299,-0.279531,10.768000
233.450538,-0.278113,10.768000
233.451785,-0.276696,10.768000
233.453034,-0.275280,10.768000
233.454278,-0.273865,10.768000
233.455517,-0.272452,10.768000
233.456751,-0.271040,10.768000
233.457981,-0.269630,10.768000
233.459209,-0.268220,10.768000
233.460434,-0.266813,10.768000
233.461657,-0.265406,10.768000
233.462880,-0.264002,10.768000
233.464103,-0.262598,10.768000
233.465327,-0.261197,10.768000
233.466551,-0.259797,10.768000
233.467778,-0.258398,10.768000
233.469008,-0.257002,10.768000
233.470242,-0.255607,10.768000
233.471480,-0.254214,10.768000
233.472721,-0.252822,10.768000
233.473967,-0.251433,10.768000
233.475217,-0.250045,10.768000
233.476470,-0.248659,10.768000
233.477726,-0.247275,10.768000
233.478985,-0.245892,10.768000
233.480246,-0.244512,10.768000
233.481511,-0.243133,10.768000
233.482777,-0.241757,10.768000
233.484046,-0.240382,10.768000
233.485316,-0.239009,10.768000
233.486588,-0.237638,10.768000
233.487861,-0.236269,10.768000
233.489135,-0.234901,10.768000
233.490411,-0.233536,10.768000
233.491686,-0.232173,10.768000
233.492962,-0.230811,10.768000
233.494239,-0.229452,10.768000
233.495515,-0.228094,10.768000
233.496792,-0.226739,10.768000
233.498068,-0.225385,10.768000
233.499345,-0.224033,10.768000
233.500623,-0.222683,10.768000
233.501901,-0.221336,10.768000
233.503180,-0.219990,10.768000
233.504459,-0.218646,10.768000
233.505740,-0.217304,10.768000
233.507022,-0.215963,10.768000
233.508305,-0.214625,10.768000
233.509589,-0.213289,10.768000
233.510875,-0.211954,10.768000
233.512162,-0.210621,10.768000
233.513451,-0.209290,10.768000
233.514742,-0.207961,10.768000
233.516035,-0.206634,10.768000
233.517330,-0.205309,10.768000
233.518628,-0.203985,10.768000
233.519927,-0.202664,10.768000
233.521229,-0.201344,10.768000
233.522534,-0.200026,10.768000
233.523841,-0.198709,10.768000
233.525152,-0.197395,10.768000
233.526465,-0.196082,10.768000
233.527781,-0.194771,10.768000
233.529100,-0.193462,10.768000
233.530421,-0.192154,10.768000
233.531746,-0.190849,10.768000
233.533073,-0.189545,10.768000
233.534403,-0.188243,10.768000
233.535735,-0.186943,10.768000
233.537071,-0.185645,10.768000
233.538409,-0.184348,10.768000
233.539750,-0.183053,10.768000
233.541093,-0.181761,10.768000
233.542439,-0.180470,10.768000
233.543788,-0.179180,10.768000
233.545139,-0.177893,10.768000
233.546493,-0.176608,10.768000
233.547849,-0.175324,10.768000
233.549208,-0.174042,10.768000
233.550569,-0.172762,10.768000
233.551933,-0.171484,10.768000
233.553300,-0.170208,10.768000
233.554668,-0.168934,10.768000
233.556040,-0.167662,10.768000
233.557413,-0.166391,10.768000
233.558789,-0.165123,10.768000
233.560168,-0.163856,10.768000
233.561549,-0.162591,10.768000
233.562932,-0.161328,10.768000
233.564317,-0.160067,10.768000
233.565705,-0.158808,10.768000
233.567095,-0.157551,10.768000
233.568487,-0.156296,10.768000
233.569881,-0.155042,10.768000
233.571278,-0.153791,10.768000
233.572676,-0.152541,10.768000
233.574077,-0.151294,10.768000
233.575479,-0.150048,10.768000
233.576884,-0.148804,10.768000
233.578290,-0.147562,10.768000
233.579698,-0.146322,10.768000
233.581108,-0.145084,10.768000
233.582520,-0.143848,10.768000
233.583934,-0.142614,10.768000
233.585349,-0.141382,10.768000
233.586767,-0.140152,10.768000
233.588185,-0.138924,10.768000
233.589606,-0.137697,10.768000
233.591028,-0.136473,10.768000
233.592451,-0.135251,10.768000
233.593876,-0.134030,10.768000
233.595303,-0.132811,10.768000
233.596730,-0.131595,10.768000
233.598160,-0.130380,10.768000
233.599590,-0.129168,10.768000
233.601022,-0.127957,10.768000
233.602455,-0.126748,10.768000
233.603890,-0.125541,10.768000
233.605325,-0.124336,10.768000
233.606762,-0.123134,10.768000
233.608200,-0.121933,10.768000
233.609640,-0.120734,10.768000
233.611080,-0.119537,10.768000
233.612522,-0.118343,10.768000
233.613965,-0.117150,10.768000
233.615410,-0.115960,10.768000
233.616855,-0.114771,10.768000
233.618302,-0.113585,10.768000
233.619750,-0.112401,10.768000
233.621199,-0.111219,10.768000
233.622650,-0.110039,10.768000
233.624101,-0.108862,10.768000
233.625554,-0.107686,10.768000
