# x,rtheta,r
219.555000,0.467900,10.288000
219.552334,0.469640,10.288000
219.549182,0.470612,10.288000
219.545933,0.470734,10.288000
219.542885,0.469990,10.288000
219.540214,0.468454,10.288000
219.538084,0.466215,10.288000
219.536602,0.463441,10.288000
219.535853,0.460334,10.288000
219.535886,0.457111,10.288000
219.536657,0.454018,10.288000
219.538026,0.451229,10.288000
219.539509,0.448493,10.288000
219.541035,0.445759,10.288000
219.542598,0.443029,10.288000
219.544192,0.440302,10.288000
219.545812,0.437579,10.288000
219.547452,0.434859,10.288000
219.549105,0.432143,10.288000
219.550765,0.429430,10.288000
219.552428,0.426720,10.288000
219.554087,0.424013,10.288000
219.555740,0.421310,10.288000
219.557388,0.418611,10.288000
219.559032,0.415915,10.288000
219.560674,0.413222,10.288000
219.562313,0.410532,10.288000
219.563952,0.407846,10.288000
219.565592,0.405163,10.288000
219.567233,0.402483,10.288000
219.568876,0.399807,10.288000
219.570522,0.397134,10.288000
219.572173,0.394464,10.288000
219.573829,0.391798,10.288000
219.575492,0.389135,10.288000
219.577163,0.386475,10.288000
219.578842,0.383819,10.288000
219.580529,0.381165,10.288000
219.582225,0.378515,10.288000
219.583930,0.375869,10.288000
219.585643,0.373225,10.288000
219.587364,0.370585,10.288000
219.589094,0.367949,10.288000
219.590831,0.365316,10.288000
219.592576,0.362686,10.288000
219.594328,0.360060,10.288000
219.596088,0.357437,10.288000
219.597855,0.354818,10.288000
219.599629,0.352202,10.288000
219.601411,0.349589,10.288000
219.603199,0.346981,10.288000
219.604994,0.344376,10.288000
219.606795,0.341774,10.288000
219.608603,0.339176,10.288000
219.610418,0.336582,10.288000
219.612238,0.333991,10.288000
219.614064,0.331404,10.288000
219.615897,0.328821,10.288000
219.617735,0.326241,10.288000
219.619579,0.323666,10.288000
219.621428,0.321093,10.288000
219.623283,0.318525,10.288000
219.625143,0.315961,10.288000
219.627009,0.313400,10.288000
219.628880,0.310843,10.288000
219.630756,0.308290,10.288000
219.632637,0.305740,10.288000
219.634523,0.303195,10.288000
219.636414,0.300653,10.288000
219.638310,0.298116,10.288000
219.640211,0.295582,10.288000
219.642116,0.293052,10.288000
219.644026,0.290526,10.288000
219.645940,0.288004,10.288000
219.647858,0.285486,10.288000
219.649781,0.282972,10.288000
219.651707,0.280462,10.288000
219.653638,0.277956,10.288000
219.655573,0.275454,10.288000
219.657512,0.272956,10.288000
219.659454,0.270462,10.288000
219.661400,0.267972,10.288000
219.663350,0.265487,10.288000
219.665304,0.263005,10.288000
219.667261,0.260528,10.288000
219.669223,0.258054,10.288000
219.671188,0.255585,10.288000
219.673157,0.253120,10.288000
219.675131,0.250659,10.288000
219.677109,0.248202,10.288000
219.679091,0.245749,10.288000
219.681077,0.243300,10.288000
219.683067,0.240856,10.288000
219.685062,0.238416,10.288000
219.687062,0.235980,10.288000
219.689066,0.233548,10.288000
219.691074,0.231120,10.288000
219.693087,0.228697,10.288000
219.695105,0.226278,10.288000
219.697128,0.223863,10.288000
219.699155,0.221452,10.288000
219.701187,0.219046,10.288000
219.703224,0.216644,10.288000
219.705266,0.214246,10.288000
219.707313,0.211853,10.288000
219.709366,0.209464,10.288000
219.711423,0.207079,10.288000
219.713485,0.204698,10.288000
219.715553,0.202322,10.288000
219.717626,0.199950,10.288000
219.719705,0.197582,10.288000
219.721789,0.195219,10.288000
219.723878,0.192860,10.288000
219.725973,0.190506,10.288000
219.728073,0.188156,10.288000
219.730178,0.185810,10.288000
219.732288,0.183469,10.288000
219.734404,0.181132,10.288000
219.736525,0.178800,10.288000
219.738651,0.176472,10.288000
219.740783,0.174149,10.288000
219.742919,0.171830,10.288000
219.745061,0.169516,10.288000
219.747207,0.167206,10.288000
219.749359,0.164900,10.288000
219.751516,0.162600,10.288000
219.753678,0.160303,10.288000
219.755845,0.158012,10.288000
219.758016,0.155724,10.288000
219.760193,0.153442,10.288000
219.762375,0.151164,10.288000
219.764561,0.148891,10.288000
219.766753,0.146622,10.288000
219.768949,0.144358,10.288000
219.771150,0.142098,10.288000
219.773356,0.139844,10.288000
219.775566,0.137593,10.288000
219.777781,0.135348,10.288000
219.780001,0.133107,10.288000
219.782226,0.130871,10.288000
219.784455,0.128640,10.288000
219.786689,0.126413,10.288000
219.788928,0.124192,10.288000
219.791172,0.121974,10.288000
219.793420,0.119762,10.288000
219.795673,0.117555,10.288000
219.797931,0.115352,10.288000
219.800194,0.113154,10.288000
219.802461,0.110961,10.288000
219.804734,0.108773,10.288000
219.807012,0.106590,10.288000
219.809295,0.104411,10.288000
219.811583,0.102237,10.288000
219.813876,0.100069,10.288000
219.816174,0.097905,10.288000
219.818478,0.095746,10.288000
219.820786,0.093592,10.288000
219.823101,0.091443,10.288000
219.825420,0.089299,10.288000
219.827745,0.087160,10.288000
219.830075,0.085026,10.288000
219.832410,0.082897,10.288000
219.834751,0.080773,10.288000
219.837098,0.078654,10.288000
219.839450,0.076540,10.288000
219.841808,0.074431,10.288000
219.844171,0.072327,10.288000
219.846540,0.070228,10.288000
219.848915,0.068134,10.288000
219.851296,0.066046,10.288000
219.853682,0.063962,10.288000
219.856074,0.061884,10.288000
219.858471,0.059811,10.288000
219.860874,0.057743,10.288000
219.863282,0.055680,10.288000
219.865696,0.053622,10.288000
219.868114,0.051570,10.288000
219.870538,0.049522,10.288000
219.872966,0.047480,10.288000
219.875399,0.045443,10.288000
219.877836,0.043412,10.288000
219.880278,0.041385,10.288000
219.882725,0.039364,10.288000
219.885175,0.037349,10.288000
219.887630,0.035338,10.288000
219.890089,0.033333,10.288000
219.892552,0.031333,10.288000
219.895018,0.029338,10.288000
219.897488,0.027349,10.288000
219.899962,0.025365,10.288000
219.902439,0.023387,10.288000
219.904920,0.021414,10.288000
219.907404,0.019446,10.288000
219.909891,0.017484,10.288000
219.912380,0.015527,10.288000
219.914873,0.013575,10.288000
