# x,rtheta,r
205.820000,1.128500,6.904000
205.813298,1.133718,6.904000
205.805186,1.137026,6.904000
205.796397,1.138364,6.904000
205.787627,1.137696,6.904000
205.779336,1.135104,6.904000
205.771900,1.130714,6.904000
205.765689,1.124672,6.904000
205.761013,1.117323,6.904000
205.758147,1.109111,6.904000
205.757348,1.100482,6.904000
205.758549,1.091861,6.904000
205.761451,1.083655,6.904000
205.765610,1.076147,6.904000
205.769957,1.068777,6.904000
205.774322,1.061419,6.904000
205.778704,1.054071,6.904000
205.783105,1.046734,6.904000
205.787523,1.039408,6.904000
205.791959,1.032093,6.904000
205.796412,1.024788,6.904000
205.800883,1.017495,6.904000
205.805372,1.010213,6.904000
205.809878,1.002942,6.904000
205.814401,0.995682,6.904000
205.818941,0.988433,6.904000
205.823498,0.981195,6.904000
205.828071,0.973968,6.904000
205.832662,0.966752,6.904000
205.837269,0.959547,6.904000
205.841892,0.952353,6.904000
205.846532,0.945170,6.904000
205.851188,0.937997,6.904000
205.855860,0.930835,6.904000
205.860547,0.923684,6.904000
205.865251,0.916543,6.904000
205.869970,0.909413,6.904000
205.874704,0.902294,6.904000
205.879454,0.895185,6.904000
205.884219,0.888087,6.904000
205.888999,0.881000,6.904000
205.893794,0.873923,6.904000
205.898605,0.866858,6.904000
205.903432,0.859803,6.904000
205.908274,0.852759,6.904000
205.913133,0.845727,6.904000
205.918007,0.838705,6.904000
205.922897,0.831695,6.904000
205.927803,0.824697,6.904000
205.932725,0.817710,6.904000
205.937663,0.810734,6.904000
205.942618,0.803770,6.904000
205.947589,0.796818,6.904000
205.952577,0.789878,6.904000
205.957581,0.782950,6.904000
205.962602,0.776034,6.904000
205.967640,0.769130,6.904000
205.972695,0.762239,6.904000
205.977767,0.755359,6.904000
205.982856,0.748492,6.904000
205.987962,0.741638,6.904000
205.993084,0.734796,6.904000
205.998224,0.727967,6.904000
206.003381,0.721150,6.904000
206.008554,0.714345,6.904000
206.013744,0.707554,6.904000
206.018950,0.700774,6.904000
206.024174,0.694008,6.904000
206.029414,0.687254,6.904000
206.034670,0.680513,6.904000
206.039943,0.673784,6.904000
206.045232,0.667069,6.904000
206.050538,0.660366,6.904000
206.055859,0.653676,6.904000
206.061198,0.646998,6.904000
206.066552,0.640334,6.904000
206.071922,0.633682,6.904000
206.077309,0.627043,6.904000
206.082711,0.620417,6.904000
206.088130,0.613804,6.904000
