# x,rtheta,r
226.334000,-0.263700,10.686000
226.333279,-0.265336,10.686000
226.333215,-0.267096,10.686000
226.333661,-0.268835,10.686000
226.334502,-0.270425,10.686000
226.335682,-0.271762,10.686000
226.337150,-0.272749,10.686000
226.338818,-0.273323,10.686000
226.340565,-0.273451,10.686000
226.342269,-0.273111,10.686000
226.343809,-0.272346,10.686000
226.345073,-0.271228,10.686000
226.346331,-0.269972,10.686000
226.347564,-0.268718,10.686000
226.348776,-0.267464,10.686000
226.349971,-0.266212,10.686000
226.351152,-0.264960,10.686000
226.352322,-0.263709,10.686000
226.353485,-0.262459,10.686000
226.354644,-0.261210,10.686000
226.355803,-0.259962,10.686000
226.356966,-0.258714,10.686000
226.358133,-0.257467,10.686000
226.359304,-0.256221,10.686000
226.360480,-0.254976,10.686000
226.361659,-0.253732,10.686000
226.362841,-0.252488,10.686000
226.364027,-0.251246,10.686000
226.365216,-0.250005,10.686000
226.366408,-0.248764,10.686000
226.367602,-0.247525,10.686000
226.368798,-0.246287,10.686000
226.369996,-0.245050,10.686000
226.371196,-0.243814,10.686000
226.372398,-0.242580,10.686000
226.373600,-0.241346,10.686000
226.374804,-0.240114,10.686000
226.376008,-0.238883,10.686000
226.377214,-0.237653,10.686000
226.378421,-0.236425,10.686000
226.379630,-0.235197,10.686000
226.380840,-0.233971,10.686000
226.382051,-0.232746,10.686000
226.383264,-0.231522,10.686000
226.384479,-0.230298,10.686000
226.385696,-0.229076,10.686000
226.386914,-0.227855,10.686000
226.388134,-0.226635,10.686000
226.389356,-0.225416,10.686000
226.390580,-0.224198,10.686000
226.391807,-0.222980,10.686000
226.393035,-0.221764,10.686000
226.394266,-0.220548,10.686000
226.395499,-0.219333,10.686000
226.396735,-0.218119,10.686000
226.397973,-0.216905,10.686000
226.399214,-0.215693,10.686000
226.400456,-0.214481,10.686000
226.401701,-0.213270,10.686000
226.402948,-0.212060,10.686000
226.404197,-0.210851,10.686000
226.405448,-0.209642,10.686000
226.406700,-0.208435,10.686000
226.407954,-0.207228,10.686000
226.409209,-0.206023,10.686000
226.410466,-0.204818,10.686000
226.411724,-0.203614,10.686000
226.412983,-0.202412,10.686000
226.414244,-0.201210,10.686000
226.415505,-0.200010,10.686000
226.416767,-0.198810,10.686000
226.418030,-0.197612,10.686000
226.419293,-0.196414,10.686000
226.420557,-0.195218,10.686000
226.421822,-0.194023,10.686000
226.423086,-0.192829,10.686000
226.424351,-0.191636,10.686000
226.425616,-0.190445,10.686000
226.426881,-0.189255,10.686000
226.428146,-0.188065,10.686000
226.429411,-0.186878,10.686000
