# x,rtheta,r
225.226000,0.386100,10.658000
225.223877,0.387574,10.658000
225.221709,0.388568,10.658000
225.219453,0.389009,10.658000
225.217122,0.388852,10.658000
225.214872,0.388125,10.658000
225.212877,0.386869,10.658000
225.211263,0.385152,10.658000
225.210082,0.383087,10.658000
225.209379,0.380792,10.658000
225.209235,0.378411,10.658000
225.209767,0.376117,10.658000
225.210893,0.374004,10.658000
225.212028,0.371910,10.658000
225.213131,0.369818,10.658000
225.214205,0.367727,10.658000
225.215255,0.365639,10.658000
225.216288,0.363552,10.658000
225.217308,0.361467,10.658000
225.218321,0.359384,10.658000
225.219331,0.357302,10.658000
225.220343,0.355222,10.658000
225.221363,0.353144,10.658000
225.222391,0.351068,10.658000
225.223426,0.348993,10.658000
225.224470,0.346920,10.658000
225.225520,0.344849,10.658000
225.226577,0.342780,10.658000
225.227640,0.340713,10.658000
225.228709,0.338649,10.658000
225.229783,0.336586,10.658000
225.230862,0.334525,10.658000
225.231945,0.332467,10.658000
225.233032,0.330411,10.658000
225.234122,0.328358,10.658000
225.235215,0.326307,10.658000
225.236310,0.324258,10.658000
225.237408,0.322212,10.658000
225.238508,0.320169,10.658000
225.239610,0.318128,10.658000
225.240715,0.316090,10.658000
225.241823,0.314054,10.658000
225.242934,0.312021,10.658000
225.244048,0.309990,10.658000
225.245166,0.307962,10.658000
225.246288,0.305936,10.658000
225.247414,0.303913,10.658000
225.248544,0.301892,10.658000
225.249679,0.299874,10.658000
225.250818,0.297858,10.658000
225.251962,0.295844,10.658000
225.253111,0.293833,10.658000
225.254266,0.291824,10.658000
225.255427,0.289817,10.658000
225.256593,0.287813,10.658000
225.257765,0.285811,10.658000
225.258944,0.283811,10.658000
225.260129,0.281814,10.658000
225.261320,0.279819,10.658000
225.262517,0.277826,10.658000
225.263720,0.275836,10.658000
225.264929,0.273848,10.658000
225.266144,0.271862,10.658000
225.267364,0.269878,10.658000
225.268589,0.267897,10.658000
225.269819,0.265919,10.658000
225.271054,0.263943,10.658000
225.272295,0.261969,10.658000
225.273539,0.259997,10.658000
225.274789,0.258029,10.658000
225.276042,0.256062,10.658000
225.277300,0.254098,10.658000
225.278562,0.252137,10.658000
225.279827,0.250178,10.658000
225.281096,0.248222,10.658000
225.282369,0.246268,10.658000
225.283645,0.244316,10.658000
225.284924,0.242368,10.658000
225.286207,0.240422,10.658000
225.287492,0.238478,10.658000
225.288780,0.236537,10.658000
225.290070,0.234599,10.658000
225.291363,0.232663,10.658000
225.292659,0.230731,10.658000
225.293957,0.228800,10.658000
225.295258,0.226873,10.658000
225.296562,0.224948,10.658000
225.297869,0.223026,10.658000
225.299178,0.221106,10.658000
225.300491,0.219189,10.658000
225.301806,0.217275,10.658000
225.303125,0.215364,10.658000
225.304447,0.213456,10.658000
225.305773,0.211550,10.658000
225.307101,0.209647,10.658000
225.308433,0.207747,10.658000
225.309769,0.205850,10.658000
225.311108,0.203955,10.658000
225.312450,0.202064,10.658000
225.313796,0.200175,10.658000
225.315146,0.198289,10.658000
225.316500,0.196406,10.658000
225.317857,0.194526,10.658000
225.319219,0.192649,10.658000
225.320584,0.190774,10.658000
225.321954,0.188903,10.658000
225.323327,0.187035,10.658000
225.324705,0.185169,10.658000
225.326087,0.183307,10.658000
225.327474,0.181447,10.658000
225.328864,0.179591,10.658000
225.330259,0.177737,10.658000
225.331659,0.175886,10.658000
225.333063,0.174039,10.658000
225.334471,0.172194,10.658000
225.335883,0.170353,10.658000
225.337300,0.168514,10.658000
225.338721,0.166678,10.658000
225.340146,0.164846,10.658000
225.341575,0.163016,10.658000
225.343008,0.161189,10.658000
225.344446,0.159365,10.658000
225.345887,0.157544,10.658000
225.347333,0.155727,10.658000
225.348782,0.153912,10.658000
225.350236,0.152100,10.658000
225.351693,0.150290,10.658000
225.353155,0.148484,10.658000
225.354620,0.146681,10.658000
225.356089,0.144881,10.658000
225.357562,0.143083,10.658000
225.359038,0.141289,10.658000
225.360519,0.139497,10.658000
225.362003,0.137708,10.658000
225.363490,0.135922,10.658000
225.364982,0.134140,10.658000
225.366477,0.132359,10.658000
225.367975,0.130582,10.658000
225.369477,0.128808,10.658000
