# x,r,theta
192.241247,11.775959,0.000000
192.281393,11.741885,0.000000
192.321593,11.707877,0.000000
192.361848,11.673934,0.000000
192.402160,11.640057,0.000000
192.442529,11.606250,0.000000
192.482957,11.572513,0.000000
192.523445,11.538849,0.000000
192.563992,11.505256,0.000000
192.604597,11.471734,0.000000
192.645262,11.438285,0.000000
192.685988,11.404911,0.000000
192.726778,11.371614,0.000000
192.767632,11.338395,0.000000
192.808550,11.305253,0.000000
192.849532,11.272190,0.000000
192.890577,11.239206,0.000000
192.931687,11.206303,0.000000
192.972860,11.173480,0.000000
193.014098,11.140740,0.000000
193.055402,11.108085,0.000000
193.096777,11.075517,0.000000
193.138224,11.043038,0.000000
193.179739,11.010645,0.000000
193.221319,10.978338,0.000000
193.262966,10.946118,0.000000
193.304684,10.913991,0.000000
193.346474,10.881958,0.000000
193.388335,10.850017,0.000000
193.430266,10.818167,0.000000
193.472266,10.786409,0.000000
193.514339,10.754749,0.000000
193.556484,10.723187,0.000000
193.598703,10.691723,0.000000
193.640995,10.660355,0.000000
193.683361,10.629083,0.000000
193.725799,10.597911,0.000000
193.768309,10.566839,0.000000
193.810891,10.535868,0.000000
193.853548,10.504997,0.000000
193.896278,10.474229,0.000000
193.939083,10.443565,0.000000
193.981962,10.413006,0.000000
194.024918,10.382552,0.000000
194.067949,10.352205,0.000000
194.111056,10.321965,0.000000
194.154237,10.291832,0.000000
194.197492,10.261808,0.000000
194.240823,10.231894,0.000000
194.284234,10.202092,0.000000
194.327722,10.172402,0.000000
194.371284,10.142823,0.000000
194.414919,10.113355,0.000000
194.458631,10.083999,0.000000
194.502420,10.054758,0.000000
194.546289,10.025634,0.000000
194.590234,9.996626,0.000000
194.634257,9.967736,0.000000
194.678355,9.938963,0.000000
194.722531,9.910309,0.000000
194.766783,9.881774,0.000000
194.811113,9.853360,0.000000
194.855521,9.825065,0.000000
194.900005,9.796890,0.000000
194.944563,9.768836,0.000000
194.989198,9.740904,0.000000
195.033911,9.713098,0.000000
195.078704,9.685419,0.000000
195.123576,9.657867,0.000000
195.168524,9.630439,0.000000
195.213547,9.603137,0.000000
195.258649,9.575962,0.000000
195.303830,9.548918,0.000000
195.349088,9.522003,0.000000
195.394422,9.495219,0.000000
195.439831,9.468565,0.000000
195.485317,9.442041,0.000000
195.530878,9.415648,0.000000
195.576517,9.389386,0.000000
195.622232,9.363257,0.000000
195.668023,9.337259,0.000000
195.713888,9.311393,0.000000
195.759827,9.285658,0.000000
195.805839,9.260056,0.000000
195.851927,9.234591,0.000000
195.898088,9.209262,0.000000
195.944324,9.184067,0.000000
195.990632,9.159004,0.000000
196.037014,9.134075,0.000000
196.083468,9.109282,0.000000
196.129993,9.084626,0.000000
196.176589,9.060105,0.000000
196.223256,9.035720,0.000000
196.269994,9.011471,0.000000
196.316804,8.987360,0.000000
196.363685,8.963387,0.000000
196.410637,8.939551,0.000000
196.457658,8.915854,0.000000
196.504749,8.892294,0.000000
196.551909,8.868871,0.000000
196.599136,8.845585,0.000000
196.646431,8.822436,0.000000
196.693792,8.799426,0.000000
196.741220,8.776552,0.000000
196.788714,8.753814,0.000000
196.836272,8.731212,0.000000
196.883895,8.708746,0.000000
196.931581,8.686417,0.000000
196.979330,8.664225,0.000000
197.027142,8.642170,0.000000
197.075017,8.620251,0.000000
197.122955,8.598468,0.000000
197.170957,8.576821,0.000000
197.219019,8.555309,0.000000
197.267140,8.533931,0.000000
197.315320,8.512688,0.000000
197.363559,8.491581,0.000000
197.411858,8.470610,0.000000
197.460215,8.449775,0.000000
197.508631,8.429075,0.000000
197.557103,8.408508,0.000000
197.605631,8.388075,0.000000
197.654215,8.367775,0.000000
197.702854,8.347608,0.000000
197.751548,8.327574,0.000000
197.800296,8.307671,0.000000
197.849098,8.287899,0.000000
197.897953,8.268258,0.000000
197.946861,8.248747,0.000000
197.995821,8.229367,0.000000
198.044833,8.210120,0.000000
198.093896,8.191002,0.000000
198.143011,8.172015,0.000000
198.192174,8.153156,0.000000
198.241386,8.134426,0.000000
198.290645,8.115825,0.000000
198.339951,8.097350,0.000000
198.389304,8.079001,0.000000
198.438704,8.060777,0.000000
198.488151,8.042679,0.000000
198.537645,8.024705,0.000000
198.587183,8.006854,0.000000
198.636763,7.989124,0.000000
198.686385,7.971516,0.000000
198.736052,7.954027,0.000000
198.785761,7.936657,0.000000
198.835510,7.919405,0.000000
198.885299,7.902270,0.000000
198.935126,7.885252,0.000000
198.984995,7.868351,0.000000
199.034903,7.851566,0.000000
199.084851,7.834893,0.000000
199.134835,7.818331,0.000000
199.184855,7.801879,0.000000
199.234911,7.785539,0.000000
199.285002,7.769309,0.000000
199.335128,7.753189,0.000000
199.385290,7.737179,0.000000
199.435485,7.721276,0.000000
199.485714,7.705478,0.000000
199.535977,7.689786,0.000000
199.586272,7.674199,0.000000
199.636601,7.658717,0.000000
199.686961,7.643338,0.000000
199.737351,7.628061,0.000000
199.787770,7.612884,0.000000
199.838220,7.597809,0.000000
199.888701,7.582834,0.000000
199.939212,7.567957,0.000000
199.989751,7.553177,0.000000
200.040317,7.538493,0.000000
200.090911,7.523903,0.000000
200.141532,7.509407,0.000000
200.192180,7.495005,0.000000
200.242853,7.480694,0.000000
200.293552,7.466475,0.000000
200.344275,7.452343,0.000000
200.395023,7.438299,0.000000
200.445795,7.424342,0.000000
200.496590,7.410472,0.000000
200.547408,7.396689,0.000000
200.598250,7.382988,0.000000
200.649113,7.369368,0.000000
200.699998,7.355827,0.000000
200.750902,7.342364,0.000000
200.801826,7.328979,0.000000
200.852770,7.315670,0.000000
200.903734,7.302436,0.000000
200.954718,7.289275,0.000000
201.005721,7.276184,0.000000
201.056741,7.263164,0.000000
201.107780,7.250216,0.000000
201.158837,7.237341,0.000000
201.209913,7.224539,0.000000
201.261008,7.211809,0.000000
201.312119,7.199151,0.000000
201.363248,7.186567,0.000000
201.414395,7.174057,0.000000
201.465560,7.161622,0.000000
201.516743,7.149261,0.000000
201.567945,7.136975,0.000000
201.619167,7.124767,0.000000
201.670407,7.112637,0.000000
201.721665,7.100587,0.000000
201.772942,7.088619,0.000000
201.824237,7.076739,0.000000
201.875557,7.064960,0.000000
201.926903,7.053291,0.000000
201.978278,7.041746,0.000000
202.029682,7.030336,0.000000
202.081119,7.019076,0.000000
202.132591,7.007978,0.000000
202.184101,6.997056,0.000000
202.235651,6.986326,0.000000
202.287244,6.975802,0.000000
202.338880,6.965500,0.000000
202.390564,6.955436,0.000000
202.442297,6.945625,0.000000
202.494080,6.936079,0.000000
202.545914,6.926808,0.000000
202.597796,6.917810,0.000000
202.649723,6.909072,0.000000
202.701690,6.900582,0.000000
202.753694,6.892325,0.000000
202.805731,6.884285,0.000000
202.857799,6.876448,0.000000
202.909896,6.868801,0.000000
202.962020,6.861329,0.000000
203.014166,6.854018,0.000000
203.066332,6.846853,0.000000
203.118515,6.839820,0.000000
203.170713,6.832899,0.000000
203.222925,6.826089,0.000000
203.275160,6.819452,0.000000
203.327426,6.813065,0.000000
203.379728,6.806972,0.000000
203.432066,6.801181,0.000000
203.484436,6.795701,0.000000
203.536840,6.790546,0.000000
203.589275,6.785735,0.000000
203.641742,6.781283,0.000000
203.694239,6.777207,0.000000
203.746765,6.773523,0.000000
203.799317,6.770247,0.000000
203.851896,6.767396,0.000000
203.904498,6.764986,0.000000
203.957119,6.763039,0.000000
204.009755,6.761571,0.000000
204.062401,6.760597,0.000000
204.115054,6.760127,0.000000
204.167710,6.760169,0.000000
204.220363,6.760726,0.000000
204.273008,6.761801,0.000000
204.325641,6.763398,0.000000
204.378254,6.765519,0.000000
204.430842,6.768169,0.000000
204.483402,6.771350,0.000000
204.535929,6.775067,0.000000
204.588415,6.779321,0.000000
204.640855,6.784113,0.000000
204.693240,6.789448,0.000000
204.745566,6.795329,0.000000
204.797827,6.801760,0.000000
204.850019,6.808735,0.000000
204.902137,6.816243,0.000000
204.954178,6.824266,0.000000
205.006141,6.832775,0.000000
205.058028,6.841741,0.000000
205.109838,6.851136,0.000000
205.161573,6.860933,0.000000
205.213236,6.871107,0.000000
205.264830,6.881631,0.000000
205.316356,6.892480,0.000000
205.367819,6.903627,0.000000
205.419223,6.915046,0.000000
205.470571,6.926712,0.000000
205.521867,6.938599,0.000000
205.573115,6.950685,0.000000
205.624323,6.962944,0.000000
205.675495,6.975350,0.000000
205.726639,6.987877,0.000000
205.777759,7.000499,0.000000
205.828861,7.013195,0.000000
205.879947,7.025955,0.000000
205.931017,7.038777,0.000000
205.982072,7.051658,0.000000
206.033113,7.064598,0.000000
206.084138,7.077598,0.000000
206.135148,7.090654,0.000000
206.186146,7.103765,0.000000
206.237130,7.116928,0.000000
206.288100,7.130145,0.000000
206.339056,7.143415,0.000000
206.389999,7.156738,0.000000
206.440928,7.170109,0.000000
206.491844,7.183528,0.000000
206.542748,7.196994,0.000000
206.593638,7.210506,0.000000
206.644517,7.224063,0.000000
206.695384,7.237666,0.000000
206.746240,7.251312,0.000000
206.797085,7.265000,0.000000
206.847921,7.278727,0.000000
206.898746,7.292494,0.000000
206.949559,7.306299,0.000000
207.000360,7.320141,0.000000
207.051151,7.334020,0.000000
207.101934,7.347934,0.000000
207.152708,7.361881,0.000000
207.203475,7.375862,0.000000
207.254233,7.389876,0.000000
207.304983,7.403920,0.000000
207.355723,7.417993,0.000000
207.406455,7.432095,0.000000
207.457180,7.446222,0.000000
207.507898,7.460374,0.000000
207.558609,7.474550,0.000000
207.609312,7.488751,0.000000
207.660008,7.502976,0.000000
207.710697,7.517223,0.000000
207.761381,7.531491,0.000000
207.812060,7.545778,0.000000
207.862736,7.560082,0.000000
207.913408,7.574402,0.000000
207.964075,7.588737,0.000000
208.014738,7.603086,0.000000
208.065397,7.617449,0.000000
208.116052,7.631824,0.000000
208.166704,7.646211,0.000000
208.217353,7.660609,0.000000
208.267998,7.675016,0.000000
208.318641,7.689430,0.000000
208.369282,7.703849,0.000000
208.419922,7.718273,0.000000
208.470561,7.732702,0.000000
208.521200,7.747136,0.000000
208.571838,7.761572,0.000000
208.622475,7.776009,0.000000
208.673112,7.790444,0.000000
208.723750,7.804879,0.000000
208.774389,7.819311,0.000000
208.825029,7.833740,0.000000
208.875670,7.848162,0.000000
208.926312,7.862578,0.000000
208.976956,7.876988,0.000000
209.027603,7.891392,0.000000
209.078254,7.905786,0.000000
209.128907,7.920168,0.000000
209.179564,7.934538,0.000000
209.230223,7.948896,0.000000
209.280886,7.963239,0.000000
209.331554,7.977568,0.000000
209.382228,7.991880,0.000000
209.432907,8.006175,0.000000
209.483590,8.020453,0.000000
209.534277,8.034718,0.000000
209.584964,8.048977,0.000000
209.635652,8.063235,0.000000
209.686337,8.077502,0.000000
209.737018,8.091785,0.000000
209.787692,8.106090,0.000000
209.838358,8.120424,0.000000
209.889015,8.134792,0.000000
209.939662,8.149195,0.000000
209.990299,8.163632,0.000000
210.040927,8.178099,0.000000
210.091548,8.192594,0.000000
210.142162,8.207113,0.000000
210.192771,8.221654,0.000000
210.243375,8.236212,0.000000
210.293974,8.250785,0.000000
210.344569,8.265369,0.000000
210.395161,8.279961,0.000000
210.445751,8.294558,0.000000
210.496341,8.309157,0.000000
210.546932,8.323755,0.000000
210.597526,8.338349,0.000000
210.648120,8.352935,0.000000
210.698718,8.367511,0.000000
210.749320,8.382073,0.000000
210.799926,8.396619,0.000000
210.850538,8.411145,0.000000
210.901156,8.425648,0.000000
210.951781,8.440125,0.000000
211.002414,8.454572,0.000000
211.053058,8.468986,0.000000
211.103712,8.483363,0.000000
211.154379,8.497701,0.000000
211.205058,8.511997,0.000000
211.255749,8.526248,0.000000
211.306451,8.540454,0.000000
211.357167,8.554612,0.000000
211.407896,8.568723,0.000000
211.458637,8.582792,0.000000
211.509387,8.596827,0.000000
211.560144,8.610835,0.000000
211.610906,8.624823,0.000000
211.661672,8.638796,0.000000
211.712443,8.652758,0.000000
211.763215,8.666716,0.000000
211.813986,8.680676,0.000000
211.864756,8.694645,0.000000
211.915521,8.708628,0.000000
211.966282,8.722628,0.000000
212.017039,8.736640,0.000000
212.067792,8.750661,0.000000
212.118544,8.764690,0.000000
212.169293,8.778726,0.000000
212.220041,8.792765,0.000000
212.270790,8.806804,0.000000
212.321540,8.820841,0.000000
212.372291,8.834875,0.000000
212.423042,8.848905,0.000000
212.473794,8.862928,0.000000
212.524550,8.876942,0.000000
212.575311,8.890942,0.000000
212.626076,8.904926,0.000000
212.676844,8.918893,0.000000
212.727616,8.932841,0.000000
212.778396,8.946767,0.000000
212.829183,8.960668,0.000000
212.879978,8.974542,0.000000
212.930781,8.988389,0.000000
212.981593,9.002203,0.000000
213.032414,9.015983,0.000000
213.083244,9.029726,0.000000
213.134084,9.043430,0.000000
213.184936,9.057094,0.000000
213.235799,9.070716,0.000000
213.286673,9.084292,0.000000
213.337559,9.097821,0.000000
213.388458,9.111299,0.000000
213.439373,9.124724,0.000000
213.490304,9.138094,0.000000
213.541249,9.151407,0.000000
213.592210,9.164662,0.000000
213.643186,9.177855,0.000000
213.694178,9.190983,0.000000
213.745189,9.204043,0.000000
213.796216,9.217034,0.000000
213.847260,9.229954,0.000000
213.898323,9.242800,0.000000
213.949405,9.255571,0.000000
214.000506,9.268262,0.000000
214.051629,9.280871,0.000000
214.102774,9.293395,0.000000
214.153939,9.305837,0.000000
214.205123,9.318199,0.000000
214.256322,9.330494,0.000000
214.307534,9.342736,0.000000
214.358755,9.354940,0.000000
214.409982,9.367121,0.000000
214.461211,9.379289,0.000000
214.512439,9.391461,0.000000
214.563663,9.403655,0.000000
214.614879,9.415884,0.000000
214.666087,9.428146,0.000000
214.717288,9.440437,0.000000
214.768483,9.452749,0.000000
214.819677,9.465069,0.000000
214.870872,9.477385,0.000000
214.922070,9.489691,0.000000
214.973272,9.501979,0.000000
215.024481,9.514239,0.000000
215.075698,9.526460,0.000000
215.126926,9.538633,0.000000
215.178168,9.550748,0.000000
215.229425,9.562798,0.000000
215.280699,9.574773,0.000000
215.331993,9.586662,0.000000
215.383310,9.598456,0.000000
215.434651,9.610147,0.000000
215.486019,9.621724,0.000000
215.537415,9.633179,0.000000
215.588841,9.644498,0.000000
215.640297,9.655675,0.000000
215.691783,9.666704,0.000000
215.743302,9.677584,0.000000
215.794850,9.688321,0.000000
215.846426,9.698924,0.000000
215.898028,9.709403,0.000000
215.949652,9.719767,0.000000
216.001299,9.730026,0.000000
216.052964,9.740186,0.000000
216.104648,9.750258,0.000000
216.156347,9.760250,0.000000
216.208060,9.770168,0.000000
216.259785,9.780021,0.000000
216.311522,9.789811,0.000000
216.363270,9.799536,0.000000
216.415031,9.809196,0.000000
216.466804,9.818795,0.000000
216.518589,9.828334,0.000000
216.570385,9.837816,0.000000
216.622191,9.847239,0.000000
216.674007,9.856605,0.000000
216.725833,9.865914,0.000000
216.777669,9.875169,0.000000
216.829514,9.884370,0.000000
216.881367,9.893519,0.000000
216.933228,9.902617,0.000000
216.985098,9.911664,0.000000
217.036978,9.920662,0.000000
217.088869,9.929611,0.000000
217.140767,9.938512,0.000000
217.192672,9.947368,0.000000
217.244585,9.956178,0.000000
217.296505,9.964947,0.000000
217.348433,9.973675,0.000000
217.400366,9.982361,0.000000
217.452305,9.991006,0.000000
217.504250,9.999611,0.000000
217.556203,10.008178,0.000000
217.608163,10.016709,0.000000
217.660129,10.025204,0.000000
217.712100,10.033664,0.000000
217.764076,10.042092,0.000000
217.816057,10.050490,0.000000
217.868042,10.058864,0.000000
217.920030,10.067225,0.000000
217.972019,10.075584,0.000000
218.024007,10.083948,0.000000
218.075991,10.092325,0.000000
218.127970,10.100725,0.000000
218.179945,10.109158,0.000000
218.231914,10.117633,0.000000
218.283880,10.126138,0.000000
218.335842,10.134662,0.000000
218.387802,10.143188,0.000000
218.439764,10.151701,0.000000
218.491731,10.160186,0.000000
218.543705,10.168628,0.000000
218.595687,10.177012,0.000000
218.647680,10.185325,0.000000
218.699688,10.193549,0.000000
218.751713,10.201671,0.000000
218.803756,10.209675,0.000000
218.855819,10.217546,0.000000
218.907904,10.225270,0.000000
218.960014,10.232830,0.000000
219.012151,10.240213,0.000000
219.064315,10.247404,0.000000
219.116506,10.254391,0.000000
219.168724,10.261171,0.000000
219.220967,10.267749,0.000000
219.273234,10.274127,0.000000
219.325524,10.280311,0.000000
219.377836,10.286304,0.000000
219.430170,10.292108,0.000000
219.482525,10.297726,0.000000
219.534898,10.303162,0.000000
219.587290,10.308425,0.000000
219.639698,10.313524,0.000000
219.692121,10.318474,0.000000
219.744557,10.323291,0.000000
219.797003,10.327989,0.000000
219.849457,10.332585,0.000000
219.901918,10.337093,0.000000
219.954385,10.341531,0.000000
220.006856,10.345912,0.000000
220.059331,10.350252,0.000000
220.111808,10.354567,0.000000
220.164288,10.358872,0.000000
220.216768,10.363182,0.000000
220.269245,10.367514,0.000000
220.321719,10.371883,0.000000
220.374187,10.376305,0.000000
220.426649,10.380795,0.000000
220.479103,10.385367,0.000000
220.531550,10.390037,0.000000
220.583986,10.394822,0.000000
220.636412,10.399735,0.000000
220.688823,10.404792,0.000000
220.741219,10.410009,0.000000
220.793597,10.415408,0.000000
220.845955,10.421003,0.000000
220.898292,10.426787,0.000000
220.950610,10.432744,0.000000
221.002911,10.438846,0.000000
221.055201,10.445049,0.000000
221.107484,10.451309,0.000000
221.159765,10.457586,0.000000
221.212048,10.463841,0.000000
221.264336,10.470046,0.000000
221.316633,10.476183,0.000000
221.368938,10.482237,0.000000
221.421254,10.488195,0.000000
221.473583,10.494044,0.000000
221.525924,10.499772,0.000000
221.578282,10.505365,0.000000
221.630656,10.510809,0.000000
221.683048,10.516091,0.000000
221.735456,10.521198,0.000000
221.787880,10.526118,0.000000
221.840323,10.530835,0.000000
221.892785,10.535335,0.000000
221.945266,10.539605,0.000000
221.997766,10.543636,0.000000
222.050284,10.547424,0.000000
222.102818,10.550981,0.000000
222.155367,10.554314,0.000000
222.207930,10.557435,0.000000
222.260505,10.560350,0.000000
222.313092,10.563070,0.000000
222.365689,10.565604,0.000000
222.418292,10.567960,0.000000
222.470901,10.570151,0.000000
222.523515,10.572190,0.000000
222.576134,10.574089,0.000000
222.628758,10.575863,0.000000
222.681387,10.577525,0.000000
222.734019,10.579090,0.000000
222.786654,10.580571,0.000000
222.839290,10.581981,0.000000
222.891928,10.583334,0.000000
222.944567,10.584644,0.000000
222.997208,10.585925,0.000000
223.049849,10.587189,0.000000
223.102490,10.588451,0.000000
223.155130,10.589725,0.000000
223.207768,10.591023,0.000000
223.260405,10.592361,0.000000
223.313040,10.593750,0.000000
223.365674,10.595205,0.000000
223.418306,10.596741,0.000000
223.470936,10.598371,0.000000
223.523564,10.600098,0.000000
223.576189,10.601920,0.000000
223.628811,10.603835,0.000000
223.681429,10.605835,0.000000
223.734042,10.607911,0.000000
223.786652,10.610058,0.000000
223.839259,10.612270,0.000000
223.891866,10.614540,0.000000
223.944470,10.616860,0.000000
223.997073,10.619221,0.000000
224.049674,10.621614,0.000000
224.102273,10.624033,0.000000
224.154872,10.626467,0.000000
224.207471,10.628908,0.000000
224.260070,10.631348,0.000000
224.312671,10.633778,0.000000
224.365273,10.636191,0.000000
224.417874,10.638578,0.000000
224.470477,10.640929,0.000000
224.523080,10.643237,0.000000
224.575686,10.645496,0.000000
224.628295,10.647703,0.000000
224.680906,10.649854,0.000000
224.733519,10.651946,0.000000
224.786135,10.653973,0.000000
224.838753,10.655934,0.000000
224.891373,10.657824,0.000000
224.943997,10.659639,0.000000
224.996624,10.661378,0.000000
225.049254,10.663036,0.000000
225.101887,10.664609,0.000000
225.154521,10.666092,0.000000
225.207158,10.667482,0.000000
225.259797,10.668781,0.000000
225.312438,10.669992,0.000000
225.365082,10.671127,0.000000
225.417726,10.672202,0.000000
225.470371,10.673234,0.000000
225.523015,10.674236,0.000000
225.575660,10.675225,0.000000
225.628305,10.676213,0.000000
225.680950,10.677214,0.000000
225.733595,10.678244,0.000000
225.786238,10.679316,0.000000
225.838881,10.680448,0.000000
225.891521,10.681652,0.000000
225.944160,10.682943,0.000000
225.996797,10.684335,0.000000
226.049431,10.685845,0.000000
226.102062,10.687488,0.000000
226.154689,10.689263,0.000000
226.207310,10.691157,0.000000
226.259926,10.693157,0.000000
226.312538,10.695247,0.000000
226.365148,10.697411,0.000000
226.417757,10.699633,0.000000
226.470364,10.701898,0.000000
226.522970,10.704193,0.000000
226.575575,10.706508,0.000000
226.628178,10.708833,0.000000
226.680781,10.711159,0.000000
226.733386,10.713474,0.000000
226.785993,10.715769,0.000000
226.838602,10.718034,0.000000
226.891211,10.720260,0.000000
226.943821,10.722436,0.000000
226.996432,10.724554,0.000000
227.049045,10.726602,0.000000
227.101661,10.728572,0.000000
227.154281,10.730455,0.000000
227.206906,10.732254,0.000000
227.259534,10.733977,0.000000
227.312164,10.735634,0.000000
227.364797,10.737231,0.000000
227.417429,10.738779,0.000000
227.470062,10.740287,0.000000
227.522697,10.741767,0.000000
227.575333,10.743224,0.000000
227.627970,10.744658,0.000000
227.680607,10.746068,0.000000
227.733243,10.747447,0.000000
227.785880,10.748787,0.000000
227.838517,10.750079,0.000000
227.891155,10.751316,0.000000
227.943796,10.752490,0.000000
227.996440,10.753594,0.000000
228.049086,10.754619,0.000000
228.101734,10.755560,0.000000
228.154383,10.756407,0.000000
228.207034,10.757153,0.000000
228.259687,10.757790,0.000000
228.312340,10.758311,0.000000
228.364993,10.758707,0.000000
228.417646,10.758972,0.000000
228.470301,10.759101,0.000000
228.522957,10.759105,0.000000
228.575612,10.759009,0.000000
228.628266,10.758833,0.000000
228.680919,10.758602,0.000000
228.733572,10.758339,0.000000
228.786227,10.758064,0.000000
228.838882,10.757795,0.000000
228.891539,10.757544,0.000000
228.944196,10.757307,0.000000
228.996851,10.757082,0.000000
229.049505,10.756865,0.000000
229.102159,10.756656,0.000000
229.154812,10.756452,0.000000
229.207466,10.756252,0.000000
229.260121,10.756054,0.000000
229.312776,10.755856,0.000000
229.365431,10.755657,0.000000
229.418085,10.755454,0.000000
229.470738,10.755243,0.000000
229.523393,10.755023,0.000000
229.576049,10.754796,0.000000
229.628705,10.754573,0.000000
229.681361,10.754362,0.000000
229.734017,10.754176,0.000000
229.786671,10.754030,0.000000
229.839325,10.753935,0.000000
229.891979,10.753906,0.000000
229.944634,10.753955,0.000000
229.997289,10.754095,0.000000
230.049943,10.754339,0.000000
230.102597,10.754701,0.000000
230.155249,10.755192,0.000000
230.207902,10.755825,0.000000
230.260552,10.756614,0.000000
230.313199,10.757569,0.000000
230.365841,10.758679,0.000000
230.418481,10.759919,0.000000
230.471120,10.761262,0.000000
230.523757,10.762680,0.000000
230.576393,10.764142,0.000000
230.629028,10.765622,0.000000
230.681661,10.767091,0.000000
230.734295,10.768520,0.000000
230.786931,10.769884,0.000000
230.839570,10.771152,0.000000
230.892214,10.772299,0.000000
230.944861,10.773296,0.000000
230.997511,10.774115,0.000000
231.050163,10.774724,0.000000
231.102817,10.775095,0.000000
231.155473,10.775235,0.000000
231.208128,10.775177,0.000000
231.260783,10.774958,0.000000
231.313436,10.774622,0.000000
231.366089,10.774215,0.000000
231.418742,10.773766,0.000000
231.471394,10.773299,0.000000
231.524047,10.772829,0.000000
231.576699,10.772363,0.000000
231.629351,10.771903,0.000000
231.682004,10.771455,0.000000
231.734659,10.771025,0.000000
231.787315,10.770619,0.000000
231.839971,10.770245,0.000000
231.892626,10.769909,0.000000
231.945280,10.769617,0.000000
231.997933,10.769374,0.000000
232.050586,10.769188,0.000000
232.103240,10.769065,0.000000
232.155895,10.769011,0.000000
232.208551,10.769031,0.000000
232.261207,10.769128,0.000000
232.313863,10.769304,0.000000
232.366519,10.769553,0.000000
232.419174,10.769870,0.000000
232.471827,10.770253,0.000000
232.524480,10.770699,0.000000
232.577132,10.771205,0.000000
232.629784,10.771761,0.000000
232.682435,10.772357,0.000000
232.735085,10.772981,0.000000
232.787736,10.773619,0.000000
232.840388,10.774259,0.000000
232.893040,10.774888,0.000000
232.945692,10.775495,0.000000
232.998342,10.776068,0.000000
233.050993,10.776593,0.000000
233.103645,10.777057,0.000000
233.156299,10.777447,0.000000
233.208954,10.777751,0.000000
233.261610,10.777957,0.000000
233.314266,10.778058,0.000000
233.366922,10.778049,0.000000
233.419577,10.777941,0.000000
