# x,rtheta,r
222.405000,0.434300,10.556000
222.402720,0.436001,10.556000
222.400178,0.437140,10.556000
222.397483,0.437620,10.556000
222.394756,0.437380,10.556000
222.392144,0.436465,10.556000
222.389799,0.434935,10.556000
222.387873,0.432878,10.556000
222.386518,0.430428,10.556000
222.385881,0.427723,10.556000
222.385983,0.424930,10.556000
222.386709,0.422241,10.556000
222.387856,0.419774,10.556000
222.389043,0.417334,10.556000
222.390237,0.414897,10.556000
222.391437,0.412462,10.556000
222.392643,0.410030,10.556000
222.393856,0.407601,10.556000
222.395075,0.405174,10.556000
222.396300,0.402749,10.556000
222.397531,0.400327,10.556000
222.398767,0.397908,10.556000
222.400009,0.395490,10.556000
222.401257,0.393075,10.556000
222.402510,0.390663,10.556000
222.403769,0.388253,10.556000
222.405035,0.385846,10.556000
222.406306,0.383441,10.556000
222.407584,0.381039,10.556000
222.408869,0.378640,10.556000
222.410160,0.376244,10.556000
222.411458,0.373851,10.556000
222.412764,0.371461,10.556000
222.414076,0.369075,10.556000
222.415396,0.366691,10.556000
222.416723,0.364311,10.556000
222.418058,0.361934,10.556000
222.419401,0.359560,10.556000
222.420751,0.357190,10.556000
222.422109,0.354824,10.556000
222.423473,0.352460,10.556000
222.424845,0.350100,10.556000
222.426224,0.347744,10.556000
222.427610,0.345390,10.556000
222.429001,0.343040,10.556000
222.430399,0.340693,10.556000
222.431803,0.338348,10.556000
222.433213,0.336007,10.556000
222.434628,0.333669,10.556000
222.436049,0.331334,10.556000
222.437474,0.329002,10.556000
222.438905,0.326673,10.556000
222.440340,0.324346,10.556000
222.441780,0.322023,10.556000
222.443224,0.319702,10.556000
222.444673,0.317384,10.556000
222.446125,0.315068,10.556000
222.447581,0.312755,10.556000
222.449040,0.310445,10.556000
222.450504,0.308138,10.556000
222.451971,0.305833,10.556000
222.453443,0.303532,10.556000
222.454918,0.301233,10.556000
222.456398,0.298937,10.556000
222.457882,0.296644,10.556000
222.459370,0.294354,10.556000
222.460862,0.292067,10.556000
222.462359,0.289783,10.556000
222.463860,0.287503,10.556000
222.465366,0.285226,10.556000
222.466877,0.282952,10.556000
222.468392,0.280681,10.556000
222.469912,0.278414,10.556000
222.471436,0.276150,10.556000
222.472966,0.273889,10.556000
222.474501,0.271632,10.556000
222.476040,0.269379,10.556000
222.477585,0.267129,10.556000
222.479135,0.264883,10.556000
222.480690,0.262641,10.556000
222.482250,0.260402,10.556000
222.483815,0.258167,10.556000
222.485387,0.255936,10.556000
222.486963,0.253709,10.556000
222.488545,0.251485,10.556000
222.490132,0.249266,10.556000
222.491724,0.247050,10.556000
222.493322,0.244838,10.556000
222.494925,0.242630,10.556000
222.496533,0.240425,10.556000
222.498147,0.238224,10.556000
222.499766,0.236027,10.556000
222.501390,0.233834,10.556000
222.503020,0.231645,10.556000
222.504654,0.229459,10.556000
222.506294,0.227277,10.556000
222.507939,0.225098,10.556000
222.509589,0.222924,10.556000
222.511244,0.220753,10.556000
222.512905,0.218585,10.556000
222.514570,0.216422,10.556000
222.516241,0.214262,10.556000
222.517917,0.212106,10.556000
222.519598,0.209953,10.556000
222.521284,0.207804,10.556000
222.522975,0.205659,10.556000
222.524671,0.203517,10.556000
222.526372,0.201379,10.556000
222.528078,0.199245,10.556000
222.529789,0.197114,10.556000
222.531505,0.194986,10.556000
222.533226,0.192863,10.556000
222.534952,0.190743,10.556000
222.536683,0.188626,10.556000
222.538419,0.186513,10.556000
222.540160,0.184404,10.556000
222.541905,0.182299,10.556000
222.543656,0.180197,10.556000
222.545411,0.178099,10.556000
222.547172,0.176005,10.556000
222.548937,0.173914,10.556000
222.550707,0.171827,10.556000
222.552482,0.169744,10.556000
222.554262,0.167665,10.556000
222.556046,0.165590,10.556000
222.557836,0.163518,10.556000
222.559630,0.161451,10.556000
222.561429,0.159387,10.556000
222.563233,0.157327,10.556000
222.565041,0.155271,10.556000
222.566855,0.153219,10.556000
222.568673,0.151171,10.556000
222.570496,0.149127,10.556000
222.572323,0.147087,10.556000
222.574155,0.145050,10.556000
222.575992,0.143018,10.556000
222.577834,0.140990,10.556000
222.579680,0.138966,10.556000
222.581531,0.136946,10.556000
222.583387,0.134931,10.556000
222.585247,0.132919,10.556000
222.587112,0.130911,10.556000
222.588981,0.128908,10.556000
222.590855,0.126909,10.556000
222.592734,0.124913,10.556000
222.594617,0.122923,10.556000
222.596504,0.120936,10.556000
222.598396,0.118953,10.556000
222.600292,0.116975,10.556000
222.602193,0.115001,10.556000
222.604098,0.113031,10.556000
222.606007,0.111066,10.556000
222.607920,0.109105,10.556000
222.609837,0.107148,10.556000
222.611759,0.105195,10.556000
222.613684,0.103247,10.556000
222.615614,0.101303,10.556000
222.617548,0.099364,10.556000
222.619485,0.097429,10.556000
222.621427,0.095498,10.556000
222.623372,0.093572,10.556000
222.625322,0.091650,10.556000
222.627275,0.089733,10.556000
222.629231,0.087820,10.556000
222.631192,0.085912,10.556000
222.633156,0.084008,10.556000
222.635124,0.082108,10.556000
222.637096,0.080213,10.556000
222.639071,0.078323,10.556000
222.641050,0.076437,10.556000
222.643032,0.074556,10.556000
222.645018,0.072679,10.556000
222.647007,0.070807,10.556000
222.649000,0.068940,10.556000
222.650996,0.067077,10.556000
222.652995,0.065218,10.556000
222.654998,0.063364,10.556000
222.657005,0.061515,10.556000
222.659015,0.059670,10.556000
222.661029,0.057829,10.556000
222.663046,0.055994,10.556000
222.665066,0.054162,10.556000
222.667090,0.052335,10.556000
222.669118,0.050513,10.556000
222.671149,0.048695,10.556000
222.673183,0.046882,10.556000
222.675221,0.045073,10.556000
222.677262,0.043269,10.556000
222.679307,0.041469,10.556000
222.681355,0.039673,10.556000
222.683407,0.037882,10.556000
222.685462,0.036096,10.556000
222.687521,0.034313,10.556000
222.689583,0.032536,10.556000
222.691648,0.030763,10.556000
222.693717,0.028994,10.556000
222.695790,0.027229,10.556000
222.697866,0.025469,10.556000
222.699945,0.023714,10.556000
222.702028,0.021963,10.556000
222.704114,0.020216,10.556000
222.706203,0.018474,10.556000
222.708297,0.016736,10.556000
222.710393,0.015002,10.556000
222.712494,0.013273,10.556000
222.714598,0.011549,10.556000
222.716706,0.009829,10.556000
222.718817,0.008114,10.556000
222.720932,0.006404,10.556000
222.723052,0.004698,10.556000
222.725174,0.002997,10.556000
222.727301,0.001301,10.556000
222.729432,-0.000391,10.556000
222.731567,-0.002078,10.556000
222.733706,-0.003760,10.556000
222.735848,-0.005437,10.556000
222.737995,-0.007109,10.556000
222.740146,-0.008777,10.556000
222.742302,-0.010439,10.556000
222.744461,-0.012097,10.556000
222.746625,-0.013749,10.556000
222.748793,-0.015397,10.556000
222.750966,-0.017039,10.556000
222.753142,-0.018676,10.556000
222.755324,-0.020309,10.556000
222.757509,-0.021936,10.556000
222.759700,-0.023558,10.556000
222.761894,-0.025175,10.556000
222.764094,-0.026786,10.556000
222.766298,-0.028393,10.556000
