# x,rtheta,r
231.433000,-0.310200,10.764000
231.432865,-0.312223,10.764000
231.432753,-0.314366,10.764000
231.433104,-0.316444,10.764000
231.434130,-0.318301,10.764000
231.435683,-0.319823,10.764000
231.437582,-0.320904,10.764000
231.439644,-0.321462,10.764000
231.441687,-0.321435,10.764000
231.443591,-0.320788,10.764000
231.445516,-0.319631,10.764000
231.447388,-0.318123,10.764000
231.448688,-0.316545,10.764000
231.450012,-0.314970,10.764000
231.451356,-0.313397,10.764000
231.452718,-0.311827,10.764000
231.454096,-0.310259,10.764000
231.455485,-0.308694,10.764000
231.456884,-0.307131,10.764000
231.458290,-0.305572,10.764000
231.459700,-0.304015,10.764000
231.461112,-0.302460,10.764000
231.462525,-0.300909,10.764000
231.463939,-0.299360,10.764000
231.465354,-0.297814,10.764000
231.466771,-0.296270,10.764000
231.468188,-0.294728,10.764000
231.469607,-0.293189,10.764000
231.471026,-0.291652,10.764000
231.472447,-0.290116,10.764000
231.473869,-0.288583,10.764000
231.475291,-0.287051,10.764000
231.476715,-0.285521,10.764000
231.478140,-0.283992,10.764000
231.479565,-0.282465,10.764000
231.480992,-0.280938,10.764000
231.482420,-0.279414,10.764000
231.483849,-0.277890,10.764000
231.485279,-0.276368,10.764000
231.486710,-0.274848,10.764000
231.488142,-0.273329,10.764000
231.489576,-0.271811,10.764000
231.491012,-0.270295,10.764000
231.492449,-0.268781,10.764000
231.493888,-0.267269,10.764000
231.495328,-0.265758,10.764000
231.496770,-0.264249,10.764000
231.498215,-0.262742,10.764000
231.499661,-0.261237,10.764000
231.501109,-0.259734,10.764000
231.502560,-0.258233,10.764000
231.504013,-0.256734,10.764000
231.505468,-0.255237,10.764000
231.506925,-0.253743,10.764000
231.508385,-0.252250,10.764000
231.509847,-0.250760,10.764000
231.511312,-0.249272,10.764000
231.512780,-0.247786,10.764000
231.514249,-0.246303,10.764000
231.515721,-0.244821,10.764000
231.517196,-0.243342,10.764000
231.518672,-0.241865,10.764000
231.520151,-0.240389,10.764000
231.521632,-0.238916,10.764000
231.523116,-0.237445,10.764000
231.524601,-0.235976,10.764000
