# x,rtheta,r
248.276000,-1.849200,12.825000
248.273347,-1.853814,12.825000
248.271150,-1.858585,12.825000
248.269257,-1.863468,12.825000
248.267542,-1.868428,12.825000
248.265998,-1.873456,12.825000
248.264652,-1.878554,12.825000
248.263526,-1.883720,12.825000
248.262618,-1.888945,12.825000
248.261921,-1.894218,12.825000
248.261426,-1.899528,12.825000
248.261126,-1.904864,12.825000
248.261047,-1.910212,12.825000
248.261825,-1.915516,12.825000
248.262130,-1.920767,12.825000
248.263027,-1.926006,12.825000
248.263843,-1.931227,12.825000
248.264807,-1.936392,12.825000
248.265315,-1.941575,12.825000
248.266883,-1.946748,12.825000
248.268041,-1.951959,12.825000
248.269050,-1.957235,12.825000
248.270557,-1.962375,12.825000
248.272475,-1.967365,12.825000
248.273773,-1.972332,12.825000
248.274976,-1.977380,12.825000
248.276825,-1.982390,12.825000
248.278869,-1.987362,12.825000
248.280810,-1.992299,12.825000
248.282766,-1.997195,12.825000
248.284791,-2.002050,12.825000
248.286919,-2.006862,12.825000
248.289178,-2.011628,12.825000
248.291565,-2.016349,12.825000
248.294066,-2.021023,12.825000
248.296670,-2.025647,12.825000
248.299363,-2.030222,12.825000
248.302135,-2.034744,12.825000
248.304971,-2.039213,12.825000
248.307860,-2.043627,12.825000
248.310789,-2.047984,12.825000
248.313856,-2.052283,12.825000
248.317232,-2.056520,12.825000
248.320600,-2.060694,12.825000
248.323985,-2.064803,12.825000
248.327414,-2.068844,12.825000
248.330914,-2.072814,12.825000
248.334512,-2.076711,12.825000
248.338237,-2.080530,12.825000
248.342114,-2.084271,12.825000
248.346125,-2.087930,12.825000
248.350072,-2.091504,12.825000
248.353996,-2.094992,12.825000
248.357947,-2.098390,12.825000
248.361965,-2.101696,12.825000
248.366088,-2.104907,12.825000
248.370355,-2.108021,12.825000
248.374769,-2.111035,12.825000
248.379192,-2.113944,12.825000
248.383570,-2.116746,12.825000
248.388049,-2.119437,12.825000
248.392674,-2.122024,12.825000
248.397388,-2.124516,12.825000
248.402136,-2.126925,12.825000
248.406911,-2.129243,12.825000
248.411730,-2.131455,12.825000
248.416616,-2.133557,12.825000
248.421599,-2.135564,12.825000
248.426675,-2.137486,12.825000
248.431711,-2.139306,12.825000
248.436547,-2.141003,12.825000
248.441323,-2.142568,12.825000
248.446564,-2.144013,12.825000
248.451840,-2.145318,12.825000
248.456777,-2.146470,12.825000
248.461868,-2.147484,12.825000
248.467195,-2.148376,12.825000
248.472516,-2.149160,12.825000
248.477743,-2.149849,12.825000
248.482903,-2.150449,12.825000
248.488058,-2.150957,12.825000
248.493272,-2.151374,12.825000
248.498575,-2.151698,12.825000
248.503959,-2.151926,12.825000
248.509407,-2.152057,12.825000
248.514851,-2.152088,12.825000
248.520124,-2.152019,12.825000
248.525298,-2.151849,12.825000
248.530534,-2.151577,12.825000
248.535908,-2.151205,12.825000
248.541312,-2.150739,12.825000
248.546601,-2.150185,12.825000
248.551838,-2.149549,12.825000
248.557096,-2.148837,12.825000
248.562363,-2.148048,12.825000
248.567602,-2.147184,12.825000
248.572791,-2.146241,12.825000
248.577913,-2.145218,12.825000
248.582964,-2.144114,12.825000
248.587975,-2.142929,12.825000
248.592985,-2.141669,12.825000
248.598011,-2.140336,12.825000
248.603065,-2.138935,12.825000
248.608145,-2.137469,12.825000
248.613190,-2.135937,12.825000
248.618195,-2.134338,12.825000
248.623187,-2.132672,12.825000
248.628188,-2.130939,12.825000
248.633219,-2.129139,12.825000
248.638256,-2.127275,12.825000
248.643265,-2.125350,12.825000
248.648243,-2.123365,12.825000
248.653194,-2.121320,12.825000
248.658118,-2.119217,12.825000
248.662964,-2.117056,12.825000
248.667675,-2.114839,12.825000
248.672336,-2.112566,12.825000
248.677057,-2.110238,12.825000
248.681953,-2.107854,12.825000
248.686779,-2.105416,12.825000
248.691240,-2.102924,12.825000
