# x,rtheta,r
248.277000,-1.980000,13.612000
248.274322,-1.984902,13.612000
248.272053,-1.989928,13.612000
248.269988,-1.995044,13.612000
248.267966,-2.000223,13.612000
248.266048,-2.005459,13.612000
248.264359,-2.010757,13.612000
248.262988,-2.016116,13.612000
248.261919,-2.021529,13.612000
248.261106,-2.026987,13.612000
248.260521,-2.032478,13.612000
248.260157,-2.037992,13.612000
248.260013,-2.043519,13.612000
248.260001,-2.049046,13.612000
248.260170,-2.054561,13.612000
248.260817,-2.060056,13.612000
248.261620,-2.065538,13.612000
248.262431,-2.071003,13.612000
248.263508,-2.076435,13.612000
248.264846,-2.081827,13.612000
248.265880,-2.087181,13.612000
248.267207,-2.092493,13.612000
248.269116,-2.097767,13.612000
248.271161,-2.103010,13.612000
248.272932,-2.108221,13.612000
248.274964,-2.113396,13.612000
248.276844,-2.118535,13.612000
248.278681,-2.123632,13.612000
248.280940,-2.128688,13.612000
248.283327,-2.133719,13.612000
248.285753,-2.138728,13.612000
248.288226,-2.143708,13.612000
248.290751,-2.148656,13.612000
248.293335,-2.153567,13.612000
248.295985,-2.158436,13.612000
248.298706,-2.163258,13.612000
248.301506,-2.168029,13.612000
248.304391,-2.172743,13.612000
248.307367,-2.177396,13.612000
248.310440,-2.181983,13.612000
248.313618,-2.186500,13.612000
248.316907,-2.190941,13.612000
248.320309,-2.195303,13.612000
248.323822,-2.199584,13.612000
248.327441,-2.203782,13.612000
248.331163,-2.207895,13.612000
248.334983,-2.211921,13.612000
248.338897,-2.215859,13.612000
248.342902,-2.219706,13.612000
248.346993,-2.223461,13.612000
248.351166,-2.227122,13.612000
248.355417,-2.230687,13.612000
248.359746,-2.234153,13.612000
248.364151,-2.237516,13.612000
248.368632,-2.240773,13.612000
248.373187,-2.243921,13.612000
248.377815,-2.246957,13.612000
248.382516,-2.249877,13.612000
248.387288,-2.252678,13.612000
248.392129,-2.255359,13.612000
248.397033,-2.257924,13.612000
248.401993,-2.260376,13.612000
248.407005,-2.262718,13.612000
248.412062,-2.264955,13.612000
248.417158,-2.267090,13.612000
248.422286,-2.269127,13.612000
248.427445,-2.271063,13.612000
248.432635,-2.272887,13.612000
248.437860,-2.274585,13.612000
248.443120,-2.276145,13.612000
248.448418,-2.277554,13.612000
248.453754,-2.278810,13.612000
248.459124,-2.279923,13.612000
248.464523,-2.280907,13.612000
248.469948,-2.281773,13.612000
248.475395,-2.282534,13.612000
248.480860,-2.283193,13.612000
248.486340,-2.283750,13.612000
248.491833,-2.284203,13.612000
248.497335,-2.284551,13.612000
248.502843,-2.284794,13.612000
248.508356,-2.284930,13.612000
248.513871,-2.284962,13.612000
248.519386,-2.284890,13.612000
248.524900,-2.284713,13.612000
248.530410,-2.284435,13.612000
248.535916,-2.284056,13.612000
248.541414,-2.283580,13.612000
248.546905,-2.283010,13.612000
248.552386,-2.282348,13.612000
248.557860,-2.281596,13.612000
248.563335,-2.280755,13.612000
248.568818,-2.279826,13.612000
248.574317,-2.278812,13.612000
248.579840,-2.277712,13.612000
248.585376,-2.276528,13.612000
248.590906,-2.275262,13.612000
248.596413,-2.273917,13.612000
248.601877,-2.272493,13.612000
248.607283,-2.270992,13.612000
248.612632,-2.269415,13.612000
248.617932,-2.267765,13.612000
248.623192,-2.266041,13.612000
248.628418,-2.264244,13.612000
248.633618,-2.262376,13.612000
248.638792,-2.260438,13.612000
248.643941,-2.258433,13.612000
248.649063,-2.256360,13.612000
248.654158,-2.254223,13.612000
248.659225,-2.252022,13.612000
248.664265,-2.249758,13.612000
248.669275,-2.247432,13.612000
248.674257,-2.245044,13.612000
248.679210,-2.242596,13.612000
248.684132,-2.240087,13.612000
248.689025,-2.237520,13.612000
248.693888,-2.234894,13.612000
248.698719,-2.232213,13.612000
248.703520,-2.229476,13.612000
248.708289,-2.226686,13.612000
248.713026,-2.223844,13.612000
248.717732,-2.220949,13.612000
248.722405,-2.218004,13.612000
248.727047,-2.215007,13.612000
248.731655,-2.211961,13.612000
248.736232,-2.208865,13.612000
248.740776,-2.205721,13.612000
248.745286,-2.202530,13.612000
248.749764,-2.199292,13.612000
248.754209,-2.196009,13.612000
248.758621,-2.192683,13.612000
248.762999,-2.189314,13.612000
248.767344,-2.185903,13.612000
248.771656,-2.182450,13.612000
248.775934,-2.178955,13.612000
248.780180,-2.175420,13.612000
248.784392,-2.171844,13.612000
248.788571,-2.168228,13.612000
248.792717,-2.164574,13.612000
248.796831,-2.160881,13.612000
248.800911,-2.157153,13.612000
248.804959,-2.153389,13.612000
248.808974,-2.149592,13.612000
248.812956,-2.145762,13.612000
248.816906,-2.141900,13.612000
248.820823,-2.138006,13.612000
248.824709,-2.134080,13.612000
248.828563,-2.130123,13.612000
248.832385,-2.126134,13.612000
248.836176,-2.122114,13.612000
248.839937,-2.118063,13.612000
248.843666,-2.113982,13.612000
248.847365,-2.109873,13.612000
248.851034,-2.105735,13.612000
248.854673,-2.101571,13.612000
248.858282,-2.097382,13.612000
248.861862,-2.093168,13.612000
248.865412,-2.088931,13.612000
248.868933,-2.084671,13.612000
248.872425,-2.080389,13.612000
248.875889,-2.076084,13.612000
248.879325,-2.071757,13.612000
248.882733,-2.067408,13.612000
248.886114,-2.063037,13.612000
248.889467,-2.058645,13.612000
248.892793,-2.054232,13.612000
248.896091,-2.049798,13.612000
248.899358,-2.045344,13.612000
248.902593,-2.040870,13.612000
248.905796,-2.036378,13.612000
248.908964,-2.031866,13.612000
248.912097,-2.027337,13.612000
248.915193,-2.022790,13.612000
248.918252,-2.018226,13.612000
248.921281,-2.013646,13.612000
248.924284,-2.009050,13.612000
248.927266,-2.004440,13.612000
248.930232,-1.999815,13.612000
248.933187,-1.995176,13.612000
248.936136,-1.990524,13.612000
248.939084,-1.985860,13.612000
248.942035,-1.981184,13.612000
248.944986,-1.976496,13.612000
248.947933,-1.971796,13.612000
248.950871,-1.967084,13.612000
248.953794,-1.962361,13.612000
248.956697,-1.957626,13.612000
248.959576,-1.952878,13.612000
248.962426,-1.948118,13.612000
248.965240,-1.943347,13.612000
248.968016,-1.938563,13.612000
248.970755,-1.933767,13.612000
248.973461,-1.928961,13.612000
248.976140,-1.924144,13.612000
248.978796,-1.919318,13.612000
248.981434,-1.914483,13.612000
248.984059,-1.909639,13.612000
248.986675,-1.904789,13.612000
248.989289,-1.899931,13.612000
248.991903,-1.895068,13.612000
248.994521,-1.890198,13.612000
248.997139,-1.885322,13.612000
248.999754,-1.880439,13.612000
249.002360,-1.875547,13.612000
249.004953,-1.870646,13.612000
249.007528,-1.865734,13.612000
249.010081,-1.860810,13.612000
249.012608,-1.855874,13.612000
249.015105,-1.850924,13.612000
