# x,rtheta,r
250.056000,-0.013623,12.711000
250.053730,-0.011081,12.711000
250.051650,-0.008408,12.711000
250.049754,-0.005620,12.711000
250.048035,-0.002733,12.711000
250.046489,0.000238,12.711000
250.045107,0.003278,12.711000
250.043876,0.006377,12.711000
250.042778,0.009530,12.711000
250.041796,0.012729,12.711000
250.040913,0.015965,12.711000
250.040126,0.019234,12.711000
250.039448,0.022529,12.711000
250.038895,0.025845,12.711000
250.038484,0.029176,12.711000
250.038219,0.032518,12.711000
250.038075,0.035865,12.711000
250.038014,0.039216,12.711000
250.038000,0.042566,12.711000
250.038027,0.045914,12.711000
250.038378,0.049257,12.711000
250.038883,0.052595,12.711000
250.039114,0.055923,12.711000
250.039665,0.059240,12.711000
250.040417,0.062543,12.711000
250.040916,0.065835,12.711000
250.041149,0.069119,12.711000
250.041729,0.072388,12.711000
250.042501,0.075644,12.711000
250.043540,0.078873,12.711000
250.044806,0.082076,12.711000
250.045722,0.085295,12.711000
250.046482,0.088492,12.711000
250.047486,0.091660,12.711000
250.048807,0.094813,12.711000
250.050047,0.097946,12.711000
250.051233,0.101064,12.711000
250.052454,0.104171,12.711000
250.053712,0.107266,12.711000
250.055007,0.110350,12.711000
250.056338,0.113423,12.711000
250.057703,0.116484,12.711000
250.059101,0.119533,12.711000
250.060532,0.122569,12.711000
250.061994,0.125594,12.711000
250.063486,0.128606,12.711000
250.065008,0.131606,12.711000
250.066558,0.134593,12.711000
250.068135,0.137567,12.711000
250.069738,0.140529,12.711000
250.071367,0.143477,12.711000
250.073020,0.146411,12.711000
250.074696,0.149332,12.711000
250.076394,0.152240,12.711000
250.078113,0.155133,12.711000
250.079852,0.158013,12.711000
250.081611,0.160878,12.711000
250.083387,0.163729,12.711000
250.085182,0.166566,12.711000
250.086996,0.169388,12.711000
250.088828,0.172195,12.711000
250.090681,0.174987,12.711000
250.092554,0.177764,12.711000
250.094447,0.180526,12.711000
250.096361,0.183272,12.711000
250.098297,0.186002,12.711000
250.100255,0.188716,12.711000
250.102235,0.191415,12.711000
250.104238,0.194097,12.711000
250.106265,0.196763,12.711000
250.108315,0.199412,12.711000
250.110390,0.202045,12.711000
250.112489,0.204660,12.711000
250.114613,0.207259,12.711000
250.116761,0.209841,12.711000
250.118933,0.212405,12.711000
250.121127,0.214952,12.711000
250.123342,0.217482,12.711000
250.125577,0.219995,12.711000
250.127832,0.222490,12.711000
250.130106,0.224967,12.711000
250.132397,0.227427,12.711000
250.134704,0.229870,12.711000
250.137027,0.232295,12.711000
250.139365,0.234702,12.711000
250.141716,0.237091,12.711000
250.144081,0.239463,12.711000
250.146457,0.241816,12.711000
250.148847,0.244152,12.711000
250.151249,0.246471,12.711000
250.153666,0.248771,12.711000
250.156097,0.251054,12.711000
250.158543,0.253319,12.711000
250.161004,0.255567,12.711000
250.163481,0.257797,12.711000
250.165974,0.260009,12.711000
250.168484,0.262205,12.711000
250.171012,0.264383,12.711000
250.173558,0.266544,12.711000
250.176122,0.268687,12.711000
250.178703,0.270813,12.711000
250.181300,0.272920,12.711000
250.183911,0.275009,12.711000
250.186534,0.277079,12.711000
250.189169,0.279130,12.711000
250.191813,0.281160,12.711000
250.194465,0.283170,12.711000
250.197123,0.285159,12.711000
250.199790,0.287127,12.711000
250.202466,0.289072,12.711000
250.205156,0.290995,12.711000
250.207861,0.292896,12.711000
250.210586,0.294774,12.711000
250.213331,0.296627,12.711000
250.216101,0.298457,12.711000
250.218897,0.300263,12.711000
250.221720,0.302042,12.711000
250.224568,0.303794,12.711000
250.227440,0.305516,12.711000
250.230335,0.307207,12.711000
250.233251,0.308865,12.711000
250.236188,0.310488,12.711000
250.239144,0.312074,12.711000
250.242118,0.313625,12.711000
250.245109,0.315146,12.711000
250.248117,0.316643,12.711000
250.251141,0.318124,12.711000
250.254179,0.319594,12.711000
250.257231,0.321059,12.711000
250.260297,0.322526,12.711000
250.263375,0.323999,12.711000
250.266463,0.325474,12.711000
250.269559,0.326940,12.711000
250.272661,0.328388,12.711000
250.275766,0.329808,12.711000
250.278872,0.331192,12.711000
250.281976,0.332529,12.711000
250.285078,0.333812,12.711000
250.288180,0.335045,12.711000
250.291287,0.336234,12.711000
250.294403,0.337384,12.711000
250.297533,0.338501,12.711000
250.300681,0.339591,12.711000
250.303850,0.340659,12.711000
250.307043,0.341710,12.711000
250.310254,0.342740,12.711000
250.313479,0.343749,12.711000
250.316710,0.344733,12.711000
250.319942,0.345690,12.711000
250.323169,0.346617,12.711000
250.326385,0.347512,12.711000
250.329590,0.348374,12.711000
250.332791,0.349203,12.711000
250.335993,0.349998,12.711000
250.339203,0.350760,12.711000
250.342429,0.351489,12.711000
250.345676,0.352184,12.711000
250.348951,0.352845,12.711000
250.352249,0.353473,12.711000
250.355563,0.354069,12.711000
250.358886,0.354631,12.711000
250.362211,0.355161,12.711000
250.365530,0.355659,12.711000
250.368835,0.356125,12.711000
250.372123,0.356558,12.711000
250.375402,0.356960,12.711000
250.378678,0.357328,12.711000
250.381957,0.357663,12.711000
250.385248,0.357965,12.711000
250.388557,0.358233,12.711000
250.391889,0.358466,12.711000
250.395245,0.358665,12.711000
250.398619,0.358829,12.711000
250.402009,0.358958,12.711000
250.405409,0.359053,12.711000
250.408817,0.359113,12.711000
250.412227,0.359137,12.711000
250.415636,0.359127,12.711000
250.419039,0.359081,12.711000
250.422433,0.359001,12.711000
250.425814,0.358885,12.711000
250.429177,0.358735,12.711000
250.432518,0.358550,12.711000
250.435835,0.358330,12.711000
250.439133,0.358075,12.711000
250.442417,0.357786,12.711000
250.445697,0.357462,12.711000
250.448977,0.357104,12.711000
250.452266,0.356712,12.711000
250.455570,0.356285,12.711000
250.458890,0.355825,12.711000
250.462218,0.355330,12.711000
250.465547,0.354802,12.711000
250.468870,0.354240,12.711000
250.472178,0.353644,12.711000
250.475465,0.353015,12.711000
250.478724,0.352353,12.711000
250.481961,0.351658,12.711000
250.485180,0.350929,12.711000
250.488389,0.350169,12.711000
250.491595,0.349376,12.711000
250.494804,0.348552,12.711000
250.498023,0.347696,12.711000
250.501255,0.346810,12.711000
250.504496,0.345892,12.711000
250.507742,0.344945,12.711000
250.510991,0.343968,12.711000
250.514239,0.342963,12.711000
250.517481,0.341929,12.711000
250.520715,0.340868,12.711000
250.523936,0.339778,12.711000
250.527143,0.338661,12.711000
250.530330,0.337514,12.711000
250.533496,0.336338,12.711000
250.536637,0.335132,12.711000
250.539750,0.333896,12.711000
250.542833,0.332630,12.711000
250.545887,0.331332,12.711000
250.548919,0.330006,12.711000
250.551935,0.328650,12.711000
250.554939,0.327267,12.711000
250.557938,0.325856,12.711000
250.560937,0.324419,12.711000
250.563940,0.322956,12.711000
250.566947,0.321468,12.711000
250.569953,0.319955,12.711000
250.572952,0.318418,12.711000
250.575938,0.316858,12.711000
250.578908,0.315274,12.711000
250.581854,0.313668,12.711000
250.584773,0.312039,12.711000
250.587664,0.310389,12.711000
250.590531,0.308717,12.711000
250.593379,0.307024,12.711000
250.596212,0.305309,12.711000
250.599036,0.303574,12.711000
250.601855,0.301818,12.711000
250.604674,0.300041,12.711000
250.607497,0.298244,12.711000
250.610323,0.296427,12.711000
250.613149,0.294592,12.711000
250.615972,0.292739,12.711000
250.618790,0.290868,12.711000
250.621602,0.288982,12.711000
250.624403,0.287079,12.711000
250.627192,0.285162,12.711000
250.629966,0.283231,12.711000
250.632724,0.281283,12.711000
250.635464,0.279319,12.711000
250.638184,0.277335,12.711000
250.640881,0.275331,12.711000
250.643556,0.273306,12.711000
250.646205,0.271258,12.711000
250.648827,0.269186,12.711000
250.651421,0.267088,12.711000
250.653991,0.264967,12.711000
250.656540,0.262824,12.711000
250.659071,0.260661,12.711000
250.661588,0.258480,12.711000
250.664094,0.256281,12.711000
250.666593,0.254068,12.711000
250.669087,0.251841,12.711000
250.671581,0.249602,12.711000
250.674072,0.247351,12.711000
250.676559,0.245089,12.711000
250.679039,0.242816,12.711000
250.681508,0.240530,12.711000
250.683965,0.238232,12.711000
250.686407,0.235923,12.711000
250.688830,0.233601,12.711000
250.691233,0.231267,12.711000
250.693612,0.228920,12.711000
250.695971,0.226562,12.711000
250.698311,0.224192,12.711000
250.700635,0.221810,12.711000
250.702945,0.219418,12.711000
250.705244,0.217015,12.711000
250.707535,0.214602,12.711000
250.709820,0.212179,12.711000
250.712101,0.209748,12.711000
250.714382,0.207307,12.711000
250.716660,0.204857,12.711000
250.718935,0.202398,12.711000
250.721204,0.199930,12.711000
250.723465,0.197451,12.711000
250.725715,0.194963,12.711000
250.727952,0.192464,12.711000
250.730175,0.189954,12.711000
250.732380,0.187434,12.711000
250.734567,0.184902,12.711000
250.736733,0.182358,12.711000
250.738880,0.179803,12.711000
250.741010,0.177238,12.711000
250.743126,0.174662,12.711000
250.745229,0.172077,12.711000
250.747321,0.169482,12.711000
250.749404,0.166878,12.711000
250.751481,0.164265,12.711000
250.753553,0.161645,12.711000
250.755622,0.159016,12.711000
250.757690,0.156380,12.711000
250.759756,0.153737,12.711000
250.761820,0.151087,12.711000
250.763881,0.148429,12.711000
250.765939,0.145765,12.711000
250.767992,0.143094,12.711000
250.770039,0.140416,12.711000
250.772081,0.137732,12.711000
250.774116,0.135041,12.711000
250.776143,0.132345,12.711000
250.778162,0.129641,12.711000
250.780172,0.126932,12.711000
250.782173,0.124217,12.711000
250.784163,0.121496,12.711000
250.786143,0.118769,12.711000
250.788111,0.116036,12.711000
250.790067,0.113297,12.711000
250.792011,0.110553,12.711000
250.793942,0.107804,12.711000
250.795860,0.105049,12.711000
250.797763,0.102288,12.711000
250.799651,0.099523,12.711000
250.801525,0.096752,12.711000
250.803384,0.093976,12.711000
250.805232,0.091195,12.711000
250.807068,0.088409,12.711000
250.808895,0.085618,12.711000
250.810713,0.082823,12.711000
250.812524,0.080022,12.711000
250.814329,0.077217,12.711000
250.816130,0.074407,12.711000
250.817928,0.071593,12.711000
250.819724,0.068774,12.711000
