# x,rtheta,r
248.278000,-2.132880,14.518300
248.275153,-2.138083,14.518300
248.272554,-2.143392,14.518300
248.270156,-2.148766,14.518300
248.267925,-2.154173,14.518300
248.265888,-2.159617,14.518300
248.264089,-2.165114,14.518300
248.262561,-2.170671,14.518300
248.261307,-2.176281,14.518300
248.260328,-2.181931,14.518300
248.259621,-2.187609,14.518300
248.259186,-2.193304,14.518300
248.259015,-2.199005,14.518300
248.259000,-2.204740,14.518300
248.259000,-2.210510,14.518300
248.259601,-2.216268,14.518300
248.260133,-2.222009,14.518300
248.261003,-2.227735,14.518300
248.262075,-2.233426,14.518300
248.263081,-2.239077,14.518300
248.264231,-2.244640,14.518300
248.265874,-2.250046,14.518300
248.267473,-2.255541,14.518300
248.269450,-2.261142,14.518300
248.271546,-2.266697,14.518300
248.273694,-2.272075,14.518300
248.275821,-2.277406,14.518300
248.277949,-2.282693,14.518300
248.280414,-2.287936,14.518300
248.283016,-2.293135,14.518300
248.285675,-2.298288,14.518300
248.288397,-2.303393,14.518300
248.291188,-2.308448,14.518300
248.294057,-2.313449,14.518300
248.297015,-2.318393,14.518300
248.300070,-2.323277,14.518300
248.303232,-2.328097,14.518300
248.306511,-2.332849,14.518300
248.309916,-2.337529,14.518300
248.313458,-2.342135,14.518300
248.317145,-2.346662,14.518300
248.320939,-2.351107,14.518300
248.324696,-2.355466,14.518300
248.328508,-2.359736,14.518300
248.332393,-2.363914,14.518300
248.336368,-2.367997,14.518300
248.340450,-2.371982,14.518300
248.344656,-2.375866,14.518300
248.349004,-2.379647,14.518300
248.353511,-2.383320,14.518300
248.358187,-2.386883,14.518300
248.362970,-2.390331,14.518300
248.367733,-2.393664,14.518300
248.372491,-2.396879,14.518300
248.377287,-2.399972,14.518300
248.382161,-2.402941,14.518300
248.387154,-2.405783,14.518300
248.392287,-2.408496,14.518300
248.397508,-2.411083,14.518300
248.402753,-2.413548,14.518300
248.407974,-2.415892,14.518300
248.413180,-2.418117,14.518300
248.418423,-2.420220,14.518300
248.423752,-2.422199,14.518300
248.429189,-2.424060,14.518300
248.434737,-2.425809,14.518300
248.440378,-2.427443,14.518300
248.446057,-2.428945,14.518300
248.451726,-2.430300,14.518300
248.457400,-2.431512,14.518300
248.463120,-2.432596,14.518300
248.468870,-2.433558,14.518300
248.474569,-2.434391,14.518300
248.480323,-2.435102,14.518300
248.486135,-2.435697,14.518300
248.491778,-2.436177,14.518300
248.497323,-2.436540,14.518300
248.503032,-2.436785,14.518300
248.508838,-2.436915,14.518300
248.514658,-2.436935,14.518300
248.520477,-2.436848,14.518300
248.526282,-2.436661,14.518300
248.532079,-2.436374,14.518300
248.537900,-2.435986,14.518300
248.543780,-2.435493,14.518300
248.549698,-2.434896,14.518300
248.555512,-2.434195,14.518300
248.561131,-2.433392,14.518300
248.566560,-2.432492,14.518300
248.572249,-2.431496,14.518300
248.578093,-2.430408,14.518300
248.583596,-2.429230,14.518300
248.588987,-2.427964,14.518300
248.594518,-2.426612,14.518300
248.600167,-2.425173,14.518300
248.605826,-2.423647,14.518300
248.611437,-2.422034,14.518300
248.616974,-2.420338,14.518300
248.622425,-2.418560,14.518300
248.627848,-2.416703,14.518300
248.633303,-2.414769,14.518300
248.638785,-2.412761,14.518300
248.644269,-2.410678,14.518300
248.649732,-2.408522,14.518300
248.655164,-2.406295,14.518300
248.660548,-2.403999,14.518300
248.665864,-2.401633,14.518300
248.671090,-2.399197,14.518300
248.676211,-2.396694,14.518300
248.681256,-2.394123,14.518300
248.686275,-2.391489,14.518300
248.691304,-2.388792,14.518300
248.696381,-2.386034,14.518300
248.701538,-2.383217,14.518300
248.706722,-2.380342,14.518300
248.711811,-2.377411,14.518300
248.716774,-2.374423,14.518300
248.721596,-2.371379,14.518300
248.726265,-2.368276,14.518300
248.730960,-2.365117,14.518300
248.735831,-2.361902,14.518300
248.740649,-2.358635,14.518300
248.745413,-2.355316,14.518300
248.750123,-2.351948,14.518300
248.754779,-2.348533,14.518300
248.759381,-2.345074,14.518300
248.763939,-2.341571,14.518300
248.768483,-2.338023,14.518300
248.773044,-2.334429,14.518300
248.777654,-2.330789,14.518300
248.782243,-2.327102,14.518300
248.786309,-2.323370,14.518300
248.790492,-2.319589,14.518300
248.794803,-2.315763,14.518300
248.799204,-2.311894,14.518300
248.803658,-2.307987,14.518300
248.808060,-2.304043,14.518300
248.811945,-2.300064,14.518300
248.815919,-2.296053,14.518300
248.820008,-2.292008,14.518300
248.824183,-2.287929,14.518300
248.828411,-2.283814,14.518300
248.832659,-2.279662,14.518300
248.836488,-2.275470,14.518300
248.840212,-2.271242,14.518300
248.844015,-2.266978,14.518300
248.847845,-2.262680,14.518300
248.851647,-2.258352,14.518300
248.855369,-2.253994,14.518300
248.858995,-2.249608,14.518300
248.862810,-2.245192,14.518300
248.866633,-2.240753,14.518300
248.870414,-2.236290,14.518300
248.874130,-2.231802,14.518300
248.877758,-2.227289,14.518300
248.881278,-2.222751,14.518300
248.884694,-2.218187,14.518300
248.888304,-2.213595,14.518300
248.891886,-2.208978,14.518300
248.895382,-2.204337,14.518300
248.898800,-2.199672,14.518300
248.902147,-2.194983,14.518300
248.905430,-2.190272,14.518300
248.908658,-2.185538,14.518300
248.911838,-2.180783,14.518300
248.914977,-2.176007,14.518300
248.918089,-2.171210,14.518300
248.921192,-2.166396,14.518300
248.924303,-2.161566,14.518300
248.927440,-2.156721,14.518300
248.930620,-2.151864,14.518300
248.933860,-2.146996,14.518300
248.937126,-2.142119,14.518300
248.940321,-2.137232,14.518300
248.943416,-2.132337,14.518300
248.946438,-2.127433,14.518300
248.949417,-2.122517,14.518300
248.952384,-2.117588,14.518300
248.955370,-2.112642,14.518300
248.958406,-2.107679,14.518300
248.961452,-2.102695,14.518300
248.964236,-2.097691,14.518300
248.966915,-2.092662,14.518300
248.969619,-2.087608,14.518300
248.972338,-2.082534,14.518300
248.975060,-2.077440,14.518300
248.977777,-2.072331,14.518300
248.980475,-2.067207,14.518300
248.983147,-2.062073,14.518300
