# x,rtheta,r
248.277000,-2.112790,14.400000
248.274338,-2.117883,14.400000
248.272074,-2.123100,14.400000
248.270001,-2.128406,14.400000
248.267954,-2.133772,14.400000
248.265975,-2.139197,14.400000
248.264167,-2.144689,14.400000
248.262615,-2.150253,14.400000
248.261317,-2.155879,14.400000
248.260248,-2.161557,14.400000
248.259386,-2.167276,14.400000
248.258706,-2.173025,14.400000
248.258194,-2.178793,14.400000
248.258000,-2.184560,14.400000
248.258130,-2.190330,14.400000
248.259027,-2.196089,14.400000
248.259713,-2.201836,14.400000
248.260171,-2.207564,14.400000
248.261061,-2.213258,14.400000
248.262318,-2.218919,14.400000
248.263887,-2.224535,14.400000
248.265050,-2.230103,14.400000
248.266557,-2.235629,14.400000
248.268480,-2.241127,14.400000
248.270546,-2.246574,14.400000
248.272693,-2.251963,14.400000
248.274821,-2.257305,14.400000
248.276949,-2.262603,14.400000
248.279414,-2.267858,14.400000
248.282016,-2.273069,14.400000
248.284675,-2.278233,14.400000
248.287397,-2.283350,14.400000
248.290187,-2.288417,14.400000
248.293049,-2.293430,14.400000
248.295986,-2.298388,14.400000
248.299002,-2.303286,14.400000
248.302099,-2.308119,14.400000
248.305279,-2.312886,14.400000
248.308547,-2.317583,14.400000
248.311906,-2.322205,14.400000
248.315357,-2.326749,14.400000
248.318941,-2.331211,14.400000
248.322736,-2.335587,14.400000
248.326649,-2.339875,14.400000
248.330679,-2.344071,14.400000
248.334822,-2.348173,14.400000
248.339078,-2.352177,14.400000
248.343443,-2.356080,14.400000
248.347917,-2.359879,14.400000
248.352497,-2.363571,14.400000
248.357118,-2.367154,14.400000
248.361578,-2.370624,14.400000
248.366189,-2.373979,14.400000
248.370979,-2.377216,14.400000
248.375916,-2.380332,14.400000
248.380967,-2.383325,14.400000
248.386099,-2.386191,14.400000
248.391256,-2.388928,14.400000
248.396293,-2.391540,14.400000
248.401219,-2.394028,14.400000
248.406331,-2.396398,14.400000
248.411716,-2.398651,14.400000
248.417250,-2.400792,14.400000
248.422812,-2.402824,14.400000
248.428334,-2.404741,14.400000
248.433777,-2.406533,14.400000
248.439156,-2.408191,14.400000
248.444566,-2.409707,14.400000
248.450085,-2.411075,14.400000
248.455685,-2.412301,14.400000
248.461312,-2.413391,14.400000
248.467034,-2.414354,14.400000
248.473068,-2.415202,14.400000
248.478987,-2.415938,14.400000
248.484569,-2.416560,14.400000
248.490286,-2.417068,14.400000
248.496188,-2.417460,14.400000
248.502030,-2.417730,14.400000
248.507838,-2.417887,14.400000
248.513658,-2.417935,14.400000
248.519477,-2.417877,14.400000
248.525282,-2.417717,14.400000
248.531052,-2.417456,14.400000
248.536759,-2.417092,14.400000
248.542375,-2.416626,14.400000
248.547929,-2.416055,14.400000
248.553568,-2.415380,14.400000
248.559335,-2.414604,14.400000
248.565188,-2.413729,14.400000
248.570886,-2.412759,14.400000
248.576441,-2.411697,14.400000
248.582081,-2.410548,14.400000
248.587777,-2.409310,14.400000
248.593480,-2.407985,14.400000
248.599167,-2.406571,14.400000
248.604826,-2.405070,14.400000
248.610437,-2.403483,14.400000
248.615974,-2.401813,14.400000
248.621425,-2.400062,14.400000
248.626847,-2.398231,14.400000
248.632294,-2.396324,14.400000
248.637710,-2.394340,14.400000
248.643013,-2.392281,14.400000
248.648167,-2.390147,14.400000
248.653363,-2.387943,14.400000
248.658645,-2.385668,14.400000
248.663986,-2.383325,14.400000
248.669357,-2.380914,14.400000
248.674725,-2.378435,14.400000
248.680018,-2.375889,14.400000
248.685177,-2.373278,14.400000
248.690224,-2.370605,14.400000
248.695193,-2.367870,14.400000
248.700120,-2.365076,14.400000
248.705032,-2.362224,14.400000
248.709954,-2.359317,14.400000
248.714902,-2.356353,14.400000
248.719892,-2.353332,14.400000
248.724940,-2.350253,14.400000
248.729958,-2.347116,14.400000
248.734831,-2.343923,14.400000
248.739649,-2.340677,14.400000
248.744413,-2.337378,14.400000
248.749123,-2.334031,14.400000
248.753779,-2.330637,14.400000
248.758380,-2.327198,14.400000
248.762923,-2.323717,14.400000
248.767396,-2.320191,14.400000
248.771790,-2.316621,14.400000
248.776092,-2.313006,14.400000
248.780335,-2.309343,14.400000
248.784781,-2.305627,14.400000
248.789246,-2.301863,14.400000
248.793715,-2.298055,14.400000
248.798185,-2.294205,14.400000
248.802657,-2.290318,14.400000
248.807060,-2.286394,14.400000
248.810944,-2.282434,14.400000
248.814919,-2.278441,14.400000
248.819008,-2.274416,14.400000
248.823183,-2.270355,14.400000
248.827411,-2.266259,14.400000
248.831661,-2.262126,14.400000
248.835768,-2.257956,14.400000
248.839700,-2.253748,14.400000
248.843538,-2.249504,14.400000
248.847333,-2.245225,14.400000
248.851136,-2.240913,14.400000
248.854999,-2.236570,14.400000
248.858911,-2.232199,14.400000
248.862420,-2.227803,14.400000
248.865965,-2.223382,14.400000
248.869568,-2.218936,14.400000
248.873185,-2.214464,14.400000
248.876770,-2.209966,14.400000
248.880278,-2.205444,14.400000
248.883694,-2.200895,14.400000
248.887304,-2.196320,14.400000
248.890887,-2.191720,14.400000
248.894389,-2.187096,14.400000
248.897821,-2.182447,14.400000
248.901195,-2.177775,14.400000
248.904521,-2.173079,14.400000
248.907811,-2.168361,14.400000
248.911077,-2.163621,14.400000
248.914330,-2.158860,14.400000
248.917576,-2.154079,14.400000
248.920820,-2.149279,14.400000
248.924066,-2.144462,14.400000
248.927318,-2.139630,14.400000
248.930581,-2.134785,14.400000
248.933856,-2.129929,14.400000
248.936987,-2.125064,14.400000
248.939917,-2.120192,14.400000
248.942898,-2.115313,14.400000
248.945935,-2.110424,14.400000
248.949016,-2.105525,14.400000
248.952126,-2.100611,14.400000
248.955254,-2.095682,14.400000
248.958383,-2.090733,14.400000
248.961451,-2.085764,14.400000
248.964234,-2.080773,14.400000
248.966914,-2.075756,14.400000
248.969618,-2.070716,14.400000
248.972336,-2.065654,14.400000
248.975059,-2.060574,14.400000
248.977775,-2.055477,14.400000
248.980474,-2.050366,14.400000
248.983146,-2.045245,14.400000
248.985778,-2.040114,14.400000
248.988368,-2.034978,14.400000
248.990957,-2.029839,14.400000
248.993590,-2.024697,14.400000
248.996258,-2.019553,14.400000
248.998944,-2.014406,14.400000
249.001631,-2.009255,14.400000
249.004302,-2.004100,14.400000
249.006939,-1.998939,14.400000
249.009525,-1.993772,14.400000
249.012044,-1.988598,14.400000
249.014497,-1.983417,14.400000
249.016944,-1.978227,14.400000
249.019434,-1.973029,14.400000
249.021954,-1.967823,14.400000
249.024479,-1.962609,14.400000
249.026986,-1.957387,14.400000
249.029449,-1.952157,14.400000
249.031844,-1.946921,14.400000
249.034157,-1.941678,14.400000
249.036430,-1.936428,14.400000
249.038715,-1.931174,14.400000
249.041033,-1.925915,14.400000
249.043394,-1.920651,14.400000
249.045795,-1.915382,14.400000
249.048211,-1.910109,14.400000
249.050621,-1.904832,14.400000
249.052998,-1.899551,14.400000
249.055321,-1.894266,14.400000
249.057566,-1.888977,14.400000
249.059763,-1.883684,14.400000
249.061987,-1.878388,14.400000
249.064287,-1.873086,14.400000
249.066636,-1.867781,14.400000
249.068993,-1.862471,14.400000
249.071327,-1.857158,14.400000
249.073637,-1.851841,14.400000
249.075921,-1.846520,14.400000
249.078180,-1.841195,14.400000
249.080414,-1.835868,14.400000
249.082624,-1.830536,14.400000
249.084808,-1.825202,14.400000
249.086968,-1.819864,14.400000
249.089105,-1.814523,14.400000
249.091231,-1.809178,14.400000
249.093365,-1.803831,14.400000
249.095528,-1.798481,14.400000
249.097722,-1.793127,14.400000
249.099938,-1.787771,14.400000
249.102161,-1.782411,14.400000
249.104379,-1.777049,14.400000
249.106578,-1.771683,14.400000
249.108751,-1.766315,14.400000
249.110896,-1.760944,14.400000
249.113018,-1.755570,14.400000
249.115121,-1.750194,14.400000
249.117205,-1.744816,14.400000
249.119272,-1.739435,14.400000
249.121325,-1.734052,14.400000
249.123363,-1.728667,14.400000
249.125389,-1.723279,14.400000
249.127404,-1.717889,14.400000
