# x,rtheta,r
254.613000,0.434059,15.015000
254.613764,0.437322,15.015000
254.614784,0.440506,15.015000
254.616058,0.443589,15.015000
254.617669,0.446544,15.015000
254.619624,0.449349,15.015000
254.621572,0.452026,15.015000
254.624008,0.454557,15.015000
254.626418,0.456928,15.015000
254.628915,0.459138,15.015000
254.631727,0.461236,15.015000
254.634582,0.463238,15.015000
254.637480,0.465143,15.015000
254.640419,0.466951,15.015000
254.643399,0.468661,15.015000
254.646419,0.470273,15.015000
254.649478,0.471787,15.015000
254.652576,0.473202,15.015000
254.655712,0.474518,15.015000
254.658886,0.475734,15.015000
254.662094,0.476852,15.015000
254.665335,0.477875,15.015000
254.668603,0.478806,15.015000
254.671897,0.479650,15.015000
254.675211,0.480409,15.015000
254.678543,0.481087,15.015000
254.681889,0.481688,15.015000
254.685245,0.482214,15.015000
254.688608,0.482671,15.015000
254.691975,0.483059,15.015000
254.695346,0.483379,15.015000
254.698720,0.483633,15.015000
254.702094,0.483822,15.015000
254.705468,0.483946,15.015000
254.708841,0.484007,15.015000
254.712212,0.484006,15.015000
254.715578,0.483944,15.015000
254.718941,0.483823,15.015000
254.722300,0.483647,15.015000
254.725657,0.483419,15.015000
254.729012,0.483143,15.015000
254.732368,0.482824,15.015000
254.735725,0.482466,15.015000
254.739084,0.482072,15.015000
254.742447,0.481647,15.015000
254.745813,0.481193,15.015000
254.749182,0.480710,15.015000
254.752549,0.480193,15.015000
254.755911,0.479637,15.015000
254.759263,0.479038,15.015000
254.762602,0.478390,15.015000
254.765923,0.477689,15.015000
254.769226,0.476935,15.015000
254.772511,0.476133,15.015000
254.775780,0.475288,15.015000
254.779034,0.474407,15.015000
254.782276,0.473495,15.015000
254.785507,0.472558,15.015000
254.788729,0.471600,15.015000
254.791940,0.470622,15.015000
254.795143,0.469621,15.015000
254.798336,0.468593,15.015000
254.801520,0.467538,15.015000
254.804695,0.466452,15.015000
254.807860,0.465332,15.015000
254.811017,0.464179,15.015000
254.814169,0.462994,15.015000
254.817319,0.461779,15.015000
254.820471,0.460535,15.015000
254.823627,0.459264,15.015000
254.826790,0.457969,15.015000
254.829964,0.456650,15.015000
254.833146,0.455310,15.015000
254.836330,0.453950,15.015000
254.839510,0.452569,15.015000
254.842679,0.451169,15.015000
254.845831,0.449750,15.015000
254.848961,0.448314,15.015000
254.852062,0.446861,15.015000
254.855135,0.445390,15.015000
254.858183,0.443902,15.015000
254.861210,0.442396,15.015000
254.864218,0.440871,15.015000
254.867210,0.439327,15.015000
254.870190,0.437763,15.015000
254.873160,0.436178,15.015000
254.876121,0.434573,15.015000
254.879074,0.432951,15.015000
254.882018,0.431310,15.015000
254.884953,0.429654,15.015000
254.887879,0.427982,15.015000
254.890797,0.426297,15.015000
254.893706,0.424599,15.015000
254.896606,0.422889,15.015000
254.899497,0.421165,15.015000
254.902379,0.419429,15.015000
254.905253,0.417678,15.015000
254.908119,0.415914,15.015000
254.910975,0.414136,15.015000
254.913823,0.412343,15.015000
254.916664,0.410535,15.015000
254.919499,0.408712,15.015000
254.922331,0.406875,15.015000
254.925163,0.405025,15.015000
254.927996,0.403160,15.015000
254.930833,0.401283,15.015000
254.933676,0.399392,15.015000
254.936527,0.397488,15.015000
254.939382,0.395571,15.015000
254.942238,0.393642,15.015000
254.945089,0.391701,15.015000
254.947932,0.389748,15.015000
254.950760,0.387782,15.015000
254.953572,0.385805,15.015000
254.956360,0.383815,15.015000
254.959125,0.381815,15.015000
254.961866,0.379802,15.015000
254.964587,0.377778,15.015000
254.967290,0.375743,15.015000
254.969976,0.373696,15.015000
254.972648,0.371638,15.015000
254.975308,0.369568,15.015000
254.977959,0.367487,15.015000
254.980601,0.365394,15.015000
254.983234,0.363291,15.015000
254.985859,0.361176,15.015000
254.988475,0.359051,15.015000
254.991083,0.356914,15.015000
254.993682,0.354767,15.015000
254.996273,0.352610,15.015000
254.998856,0.350442,15.015000
255.001430,0.348264,15.015000
255.003995,0.346075,15.015000
255.006553,0.343877,15.015000
255.009102,0.341669,15.015000
255.011642,0.339451,15.015000
255.014175,0.337223,15.015000
255.016699,0.334986,15.015000
255.019215,0.332740,15.015000
255.021723,0.330484,15.015000
255.024225,0.328220,15.015000
255.026723,0.325946,15.015000
255.029217,0.323663,15.015000
255.031711,0.321372,15.015000
255.034204,0.319071,15.015000
255.036700,0.316762,15.015000
255.039199,0.314445,15.015000
255.041703,0.312118,15.015000
255.044210,0.309784,15.015000
255.046718,0.307441,15.015000
255.049223,0.305089,15.015000
255.051723,0.302730,15.015000
255.054215,0.300364,15.015000
255.056695,0.297989,15.015000
255.059160,0.295607,15.015000
255.061609,0.293217,15.015000
255.064037,0.290821,15.015000
255.066448,0.288417,15.015000
255.068840,0.286006,15.015000
255.071218,0.283589,15.015000
255.073581,0.281164,15.015000
255.075931,0.278732,15.015000
255.078271,0.276294,15.015000
255.080600,0.273849,15.015000
