# x,rtheta,r
254.498000,0.065661,12.250000
254.495871,0.068615,12.250000
254.494355,0.071774,12.250000
254.493008,0.075035,12.250000
254.491718,0.078369,12.250000
254.490577,0.081793,12.250000
254.489693,0.085297,12.250000
254.489181,0.088845,12.250000
254.489180,0.092408,12.250000
254.489829,0.095971,12.250000
254.490000,0.099523,12.250000
254.490001,0.103054,12.250000
254.490967,0.106556,12.250000
254.491588,0.110037,12.250000
254.492747,0.113485,12.250000
254.493855,0.116901,12.250000
254.494850,0.120302,12.250000
254.495900,0.123691,12.250000
254.497004,0.127066,12.250000
254.498161,0.130427,12.250000
254.499369,0.133774,12.250000
254.500627,0.137106,12.250000
254.501936,0.140422,12.250000
254.503293,0.143721,12.250000
254.504698,0.147004,12.250000
254.506150,0.150269,12.250000
254.507647,0.153517,12.250000
254.509190,0.156745,12.250000
254.510777,0.159954,12.250000
254.512406,0.163143,12.250000
254.514078,0.166312,12.250000
254.515791,0.169460,12.250000
254.517544,0.172586,12.250000
254.519336,0.175689,12.250000
254.521166,0.178770,12.250000
254.523034,0.181827,12.250000
254.524938,0.184860,12.250000
254.526877,0.187869,12.250000
254.528850,0.190852,12.250000
254.530857,0.193809,12.250000
254.532897,0.196740,12.250000
254.534968,0.199644,12.250000
254.537071,0.202522,12.250000
254.539205,0.205373,12.250000
254.541370,0.208198,12.250000
254.543566,0.210997,12.250000
254.545791,0.213769,12.250000
254.548047,0.216516,12.250000
254.550333,0.219236,12.250000
254.552648,0.221931,12.250000
254.554991,0.224601,12.250000
254.557364,0.227244,12.250000
254.559765,0.229863,12.250000
254.562194,0.232456,12.250000
254.564651,0.235023,12.250000
254.567135,0.237566,12.250000
254.569646,0.240084,12.250000
254.572185,0.242577,12.250000
254.574749,0.245045,12.250000
254.577340,0.247487,12.250000
254.579958,0.249905,12.250000
254.582601,0.252296,12.250000
254.585270,0.254662,12.250000
254.587964,0.257001,12.250000
254.590684,0.259314,12.250000
254.593429,0.261601,12.250000
254.596199,0.263861,12.250000
254.598993,0.266093,12.250000
254.601812,0.268299,12.250000
254.604655,0.270477,12.250000
254.607522,0.272627,12.250000
254.610413,0.274749,12.250000
254.613327,0.276844,12.250000
254.616262,0.278912,12.250000
254.619218,0.280953,12.250000
254.622193,0.282969,12.250000
254.625185,0.284959,12.250000
254.628193,0.286925,12.250000
254.631215,0.288868,12.250000
254.634251,0.290787,12.250000
254.637299,0.292684,12.250000
254.640358,0.294559,12.250000
254.643425,0.296414,12.250000
254.646500,0.298247,12.250000
254.649582,0.300061,12.250000
254.652670,0.301855,12.250000
254.655768,0.303625,12.250000
254.658876,0.305369,12.250000
254.661999,0.307085,12.250000
254.665137,0.308769,12.250000
254.668294,0.310420,12.250000
254.671471,0.312035,12.250000
254.674671,0.313611,12.250000
254.677894,0.315148,12.250000
254.681137,0.316648,12.250000
254.684396,0.318115,12.250000
254.687666,0.319552,12.250000
254.690946,0.320963,12.250000
254.694230,0.322350,12.250000
254.697515,0.323717,12.250000
254.700798,0.325067,12.250000
254.704079,0.326400,12.250000
254.707361,0.327713,12.250000
254.710649,0.329006,12.250000
254.713947,0.330274,12.250000
254.717258,0.331515,12.250000
254.720588,0.332728,12.250000
254.723940,0.333909,12.250000
254.727316,0.335056,12.250000
254.730716,0.336169,12.250000
254.734132,0.337250,12.250000
254.737562,0.338298,12.250000
254.740999,0.339315,12.250000
254.744438,0.340301,12.250000
254.747876,0.341258,12.250000
254.751307,0.342185,12.250000
254.754729,0.343084,12.250000
254.758148,0.343956,12.250000
254.761567,0.344801,12.250000
254.764992,0.345620,12.250000
254.768428,0.346414,12.250000
254.771879,0.347185,12.250000
254.775349,0.347932,12.250000
254.778843,0.348657,12.250000
254.782355,0.349359,12.250000
254.785882,0.350035,12.250000
254.789416,0.350686,12.250000
254.792953,0.351309,12.250000
254.796488,0.351903,12.250000
254.800015,0.352468,12.250000
254.803529,0.353001,12.250000
254.807032,0.353503,12.250000
254.810529,0.353974,12.250000
254.814025,0.354414,12.250000
254.817525,0.354823,12.250000
254.821035,0.355200,12.250000
254.824559,0.355547,12.250000
254.828103,0.355864,12.250000
254.831665,0.356150,12.250000
254.835241,0.356407,12.250000
254.838825,0.356636,12.250000
254.842411,0.356837,12.250000
254.845993,0.357011,12.250000
254.849566,0.357159,12.250000
254.853125,0.357281,12.250000
254.856667,0.357379,12.250000
254.860198,0.357451,12.250000
254.863722,0.357496,12.250000
254.867246,0.357514,12.250000
254.870774,0.357504,12.250000
254.874311,0.357465,12.250000
254.877863,0.357396,12.250000
254.881432,0.357297,12.250000
254.885013,0.357168,12.250000
254.888600,0.357009,12.250000
254.892188,0.356822,12.250000
254.895772,0.356607,12.250000
254.899344,0.356364,12.250000
254.902901,0.356094,12.250000
254.906438,0.355798,12.250000
254.909959,0.355474,12.250000
254.913469,0.355124,12.250000
254.916972,0.354747,12.250000
254.920475,0.354342,12.250000
254.923983,0.353911,12.250000
254.927500,0.353452,12.250000
254.931030,0.352966,12.250000
254.934572,0.352453,12.250000
254.938119,0.351912,12.250000
254.941666,0.351345,12.250000
254.945208,0.350751,12.250000
254.948739,0.350130,12.250000
254.952254,0.349483,12.250000
254.955748,0.348809,12.250000
254.959221,0.348109,12.250000
254.962678,0.347384,12.250000
254.966124,0.346633,12.250000
254.969564,0.345856,12.250000
254.973003,0.345054,12.250000
254.976446,0.344227,12.250000
254.979897,0.343376,12.250000
254.983360,0.342500,12.250000
254.986831,0.341599,12.250000
254.990309,0.340675,12.250000
254.993791,0.339727,12.250000
254.997273,0.338755,12.250000
255.000755,0.337760,12.250000
255.004232,0.336742,12.250000
255.007702,0.335700,12.250000
255.011164,0.334636,12.250000
255.014614,0.333549,12.250000
255.018050,0.332440,12.250000
255.021470,0.331308,12.250000
255.024871,0.330153,12.250000
255.028251,0.328977,12.250000
255.031608,0.327779,12.250000
255.034941,0.326559,12.250000
255.038255,0.325317,12.250000
255.041555,0.324054,12.250000
255.044843,0.322770,12.250000
255.048125,0.321465,12.250000
255.051405,0.320139,12.250000
255.054687,0.318793,12.250000
255.057976,0.317426,12.250000
255.061270,0.316040,12.250000
255.064565,0.314633,12.250000
255.067858,0.313208,12.250000
255.071144,0.311762,12.250000
255.074418,0.310297,12.250000
255.077677,0.308813,12.250000
255.080916,0.307310,12.250000
255.084132,0.305788,12.250000
255.087327,0.304247,12.250000
255.090504,0.302688,12.250000
255.093666,0.301111,12.250000
255.096819,0.299515,12.250000
255.099966,0.297902,12.250000
255.103110,0.296271,12.250000
255.106256,0.294622,12.250000
255.109407,0.292957,12.250000
255.112561,0.291274,12.250000
255.115715,0.289574,12.250000
255.118865,0.287858,12.250000
255.122007,0.286126,12.250000
255.125138,0.284377,12.250000
255.128254,0.282612,12.250000
255.131352,0.280831,12.250000
255.134427,0.279034,12.250000
255.137481,0.277222,12.250000
255.140517,0.275395,12.250000
255.143538,0.273553,12.250000
255.146548,0.271696,12.250000
255.149550,0.269824,12.250000
255.152547,0.267938,12.250000
255.155543,0.266038,12.250000
255.158540,0.264124,12.250000
255.161542,0.262196,12.250000
255.164544,0.260254,12.250000
255.167544,0.258299,12.250000
255.170538,0.256330,12.250000
255.173524,0.254347,12.250000
255.176498,0.252350,12.250000
255.179457,0.250339,12.250000
255.182398,0.248315,12.250000
255.185318,0.246276,12.250000
255.188218,0.244224,12.250000
255.191101,0.242159,12.250000
255.193968,0.240080,12.250000
255.196825,0.237989,12.250000
255.199672,0.235884,12.250000
255.202513,0.233767,12.250000
255.205352,0.231638,12.250000
255.208190,0.229497,12.250000
255.211031,0.227344,12.250000
255.213873,0.225180,12.250000
255.216714,0.223004,12.250000
255.219551,0.220817,12.250000
255.222382,0.218618,12.250000
255.225204,0.216409,12.250000
255.228015,0.214189,12.250000
255.230811,0.211958,12.250000
255.233590,0.209716,12.250000
255.236350,0.207464,12.250000
255.239092,0.205202,12.250000
255.241817,0.202929,12.250000
255.244529,0.200647,12.250000
255.247230,0.198354,12.250000
255.249922,0.196051,12.250000
255.252608,0.193739,12.250000
255.255290,0.191417,12.250000
255.257971,0.189086,12.250000
255.260653,0.186745,12.250000
255.263338,0.184394,12.250000
255.266022,0.182034,12.250000
255.268704,0.179666,12.250000
255.271382,0.177288,12.250000
255.274053,0.174902,12.250000
255.276715,0.172507,12.250000
255.279366,0.170104,12.250000
255.282004,0.167692,12.250000
255.284627,0.165273,12.250000
255.287231,0.162845,12.250000
255.289819,0.160409,12.250000
255.292392,0.157966,12.250000
255.294952,0.155514,12.250000
255.297501,0.153054,12.250000
255.300041,0.150585,12.250000
255.302575,0.148109,12.250000
255.305104,0.145624,12.250000
255.307631,0.143130,12.250000
255.310157,0.140628,12.250000
255.312685,0.138117,12.250000
255.315213,0.135597,12.250000
255.317740,0.133070,12.250000
255.320265,0.130534,12.250000
255.322785,0.127990,12.250000
255.325298,0.125439,12.250000
255.327803,0.122880,12.250000
255.330298,0.120314,12.250000
255.332781,0.117741,12.250000
255.335250,0.115161,12.250000
255.337703,0.112575,12.250000
255.340141,0.109982,12.250000
255.342565,0.107383,12.250000
255.344977,0.104777,12.250000
255.347379,0.102165,12.250000
255.349772,0.099547,12.250000
255.352158,0.096923,12.250000
255.354539,0.094292,12.250000
255.356917,0.091656,12.250000
255.359293,0.089013,12.250000
255.361669,0.086364,12.250000
255.364047,0.083709,12.250000
255.366426,0.081048,12.250000
255.368804,0.078381,12.250000
255.371179,0.075709,12.250000
255.373550,0.073030,12.250000
255.375916,0.070346,12.250000
255.378275,0.067657,12.250000
255.380625,0.064962,12.250000
255.382966,0.062261,12.250000
255.385294,0.059555,12.250000
255.387610,0.056843,12.250000
255.389912,0.054127,12.250000
255.392201,0.051405,12.250000
255.394479,0.048678,12.250000
255.396747,0.045945,12.250000
255.399006,0.043208,12.250000
255.401258,0.040466,12.250000
255.403505,0.037719,12.250000
255.405748,0.034966,12.250000
255.407987,0.032209,12.250000
255.410226,0.029448,12.250000
255.412465,0.026681,12.250000
255.414705,0.023909,12.250000
255.416946,0.021133,12.250000
255.419187,0.018353,12.250000
255.421426,0.015567,12.250000
255.423662,0.012778,12.250000
255.425894,0.009983,12.250000
255.428120,0.007184,12.250000
255.430339,0.004381,12.250000
255.432551,0.001574,12.250000
255.434753,-0.001238,12.250000
255.436945,-0.004055,12.250000
255.439124,-0.006875,12.250000
255.441292,-0.009700,12.250000
255.443447,-0.012528,12.250000
255.445591,-0.015361,12.250000
255.447725,-0.018198,12.250000
255.449849,-0.021039,12.250000
255.451963,-0.023884,12.250000
255.454069,-0.026733,12.250000
255.456167,-0.029586,12.250000
255.458258,-0.032443,12.250000
255.460342,-0.035304,12.250000
255.462420,-0.038168,12.250000
255.464493,-0.041036,12.250000
255.466560,-0.043908,12.250000
255.468624,-0.046783,12.250000
255.470684,-0.049662,12.250000
255.472741,-0.052545,12.250000
255.474796,-0.055432,12.250000
255.476848,-0.058321,12.250000
255.478899,-0.061215,12.250000
255.480949,-0.064111,12.250000
255.482999,-0.067012,12.250000
255.485049,-0.069915,12.250000
255.487100,-0.072822,12.250000
255.489152,-0.075732,12.250000
255.491205,-0.078646,12.250000
255.493260,-0.081562,12.250000
255.495313,-0.084482,12.250000
255.497366,-0.087405,12.250000
255.499416,-0.090332,12.250000
255.501463,-0.093261,12.250000
255.503506,-0.096194,12.250000
255.505544,-0.099130,12.250000
255.507576,-0.102069,12.250000
255.509601,-0.105011,12.250000
255.511618,-0.107956,12.250000
255.513625,-0.110904,12.250000
255.515623,-0.113856,12.250000
255.517612,-0.116810,12.250000
255.519591,-0.119768,12.250000
255.521562,-0.122728,12.250000
255.523527,-0.125691,12.250000
255.525485,-0.128657,12.250000
255.527439,-0.131625,12.250000
255.529388,-0.134597,12.250000
255.531335,-0.137570,12.250000
255.533279,-0.140546,12.250000
255.535221,-0.143525,12.250000
255.537164,-0.146506,12.250000
255.539107,-0.149489,12.250000
255.541052,-0.152474,12.250000
255.542998,-0.155462,12.250000
255.544945,-0.158451,12.250000
255.546891,-0.161443,12.250000
255.548836,-0.164437,12.250000
255.550780,-0.167434,12.250000
255.552721,-0.170432,12.250000
255.554658,-0.173433,12.250000
255.556591,-0.176436,12.250000
255.558519,-0.179442,12.250000
255.560440,-0.182450,12.250000
255.562355,-0.185460,12.250000
255.564262,-0.188472,12.250000
255.566161,-0.191487,12.250000
255.568050,-0.194504,12.250000
255.569932,-0.197524,12.250000
255.571807,-0.200546,12.250000
255.573675,-0.203570,12.250000
255.575538,-0.206597,12.250000
255.577396,-0.209626,12.250000
255.579250,-0.212657,12.250000
255.581101,-0.215690,12.250000
255.582949,-0.218726,12.250000
255.584796,-0.221764,12.250000
255.586643,-0.224804,12.250000
255.588489,-0.227846,12.250000
255.590337,-0.230890,12.250000
255.592186,-0.233936,12.250000
255.594036,-0.236984,12.250000
255.595887,-0.240035,12.250000
255.597738,-0.243087,12.250000
255.599589,-0.246142,12.250000
255.601438,-0.249198,12.250000
255.603285,-0.252256,12.250000
255.605130,-0.255316,12.250000
255.606971,-0.258378,12.250000
255.608807,-0.261442,12.250000
255.610639,-0.264508,12.250000
255.612465,-0.267575,12.250000
255.614285,-0.270644,12.250000
255.616098,-0.273715,12.250000
255.617903,-0.276787,12.250000
255.619701,-0.279861,12.250000
255.621492,-0.282937,12.250000
255.623277,-0.286015,12.250000
255.625057,-0.289093,12.250000
255.626833,-0.292174,12.250000
255.628604,-0.295256,12.250000
255.630373,-0.298339,12.250000
255.632139,-0.301424,12.250000
255.633903,-0.304511,12.250000
255.635667,-0.307598,12.250000
255.637430,-0.310687,12.250000
255.639193,-0.313778,12.250000
255.640958,-0.316869,12.250000
255.642724,-0.319962,12.250000
255.644492,-0.323057,12.250000
255.646262,-0.326152,12.250000
255.648032,-0.329249,12.250000
255.649802,-0.332347,12.250000
255.651572,-0.335447,12.250000
255.653340,-0.338548,12.250000
255.655107,-0.341651,12.250000
255.656871,-0.344754,12.250000
255.658632,-0.347860,12.250000
255.660389,-0.350966,12.250000
255.662142,-0.354075,12.250000
255.663890,-0.357184,12.250000
255.665633,-0.360296,12.250000
255.667369,-0.363409,12.250000
255.669099,-0.366523,12.250000
255.670822,-0.369639,12.250000
255.672540,-0.372757,12.250000
255.674253,-0.375876,12.250000
255.675961,-0.378996,12.250000
255.677665,-0.382118,12.250000
255.679366,-0.385241,12.250000
255.681065,-0.388365,12.250000
255.682762,-0.391491,12.250000
255.684457,-0.394618,12.250000
255.686152,-0.397745,12.250000
255.687846,-0.400874,12.250000
255.689541,-0.404004,12.250000
255.691238,-0.407135,12.250000
255.692936,-0.410267,12.250000
255.694636,-0.413400,12.250000
255.696338,-0.416534,12.250000
255.698042,-0.419668,12.250000
255.699746,-0.422804,12.250000
255.701450,-0.425940,12.250000
255.703155,-0.429078,12.250000
255.704858,-0.432216,12.250000
255.706559,-0.435355,12.250000
255.708259,-0.438495,12.250000
255.709956,-0.441635,12.250000
255.711650,-0.444777,12.250000
255.713340,-0.447920,12.250000
255.715026,-0.451063,12.250000
255.716708,-0.454207,12.250000
255.718383,-0.457352,12.250000
255.720053,-0.460498,12.250000
255.721717,-0.463645,12.250000
255.723376,-0.466792,12.250000
255.725029,-0.469941,12.250000
255.726677,-0.473090,12.250000
255.728320,-0.476241,12.250000
255.729958,-0.479392,12.250000
255.731592,-0.482544,12.250000
255.733221,-0.485697,12.250000
255.734847,-0.488851,12.250000
255.736468,-0.492007,12.250000
255.738086,-0.495163,12.250000
255.739701,-0.498320,12.250000
255.741312,-0.501478,12.250000
255.742920,-0.504638,12.250000
255.744526,-0.507798,12.250000
255.746131,-0.510960,12.250000
255.747738,-0.514122,12.250000
255.749350,-0.517285,12.250000
255.750971,-0.520449,12.250000
255.752605,-0.523613,12.250000
255.754253,-0.526777,12.250000
255.755919,-0.529942,12.250000
255.757595,-0.533107,12.250000
255.759275,-0.536272,12.250000
255.760953,-0.539438,12.250000
255.762622,-0.542605,12.250000
255.764274,-0.545772,12.250000
255.765903,-0.548940,12.250000
255.767513,-0.552109,12.250000
255.769109,-0.555279,12.250000
255.770700,-0.558449,12.250000
255.772293,-0.561620,12.250000
255.773896,-0.564791,12.250000
255.775515,-0.567963,12.250000
255.777155,-0.571134,12.250000
